# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_3	cds	3278846	3280339	-	JPEOAD_03006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJY3
contig_3	cds	3280482	3281267	+	JPEOAD_03007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CC80
contig_3	cds	3281277	3282254	+	JPEOAD_03008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCE6
contig_3	cds	3282293	3282913	+	JPEOAD_03009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CC82
contig_3	cds	3282910	3284364	+	JPEOAD_03010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCA7
contig_3	cds	3284465	3285631	+	JPEOAD_03011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CC73
contig_3	cds	3285628	3286743	+	JPEOAD_03012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCB3
contig_3	cds	3286743	3289145	+	JPEOAD_03013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCG3
contig_3	cds	3289138	3290538	+	JPEOAD_03014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCB0
contig_3	cds	3290546	3291391	+	JPEOAD_03015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCA8
contig_3	cds	3291367	3292641	-	JPEOAD_03016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCB9
contig_3	cds	3292778	3293374	-	JPEOAD_03017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CC91
contig_3	cds	3293388	3293663	-	JPEOAD_03018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A347WCR4
contig_3	cds	3293670	3294155	-	JPEOAD_03019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CC92
contig_3	cds	3294315	3294863	-	JPEOAD_03020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCB6
contig_3	cds	3294963	3295535	-	JPEOAD_03021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JKC7
contig_3	cds	3295552	3297531	-	JPEOAD_03022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCC3
contig_3	cds	3297752	3299548	-	JPEOAD_03023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH1
contig_3	cds	3299566	3300024	-	JPEOAD_03024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCC1
contig_3	cds	3300178	3301575	+	JPEOAD_03025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCC0
contig_3	cds	3301589	3304843	+	JPEOAD_03026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCD0
contig_3	cds	3304978	3305451	+	JPEOAD_03027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JK06
contig_3	cds	3305464	3306660	+	JPEOAD_03028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCG4
contig_3	cds	3306809	3307462	-	JPEOAD_03029	411.0	5.3e-145	1.0	0.991	0.926	UniRef:UniRef90_G2I5M6
contig_3	cds	3307495	3307896	-	JPEOAD_03030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCC5
contig_3	cds	3307988	3309541	+	JPEOAD_03031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CC93
contig_3	cds	3309610	3310905	+	JPEOAD_03032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JS83
contig_3	cds	3311056	3312657	+	JPEOAD_03033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI2
contig_3	cds	3312654	3313181	+	JPEOAD_03034	331.0	1.1e-114	0.954	1.0	0.946	UniRef:UniRef90_G2I5N1
contig_3	cds	3313163	3313582	-	JPEOAD_03035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCC9
contig_3	cds	3313746	3315320	-	JPEOAD_03036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCE1
contig_3	cds	3315317	3316423	-	JPEOAD_03037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCB1
contig_3	cds	3316564	3318339	-	JPEOAD_03038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH2
contig_3	cds	3318400	3319641	-	JPEOAD_03039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCB2
contig_3	cds	3319632	3320207	-	JPEOAD_03040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCD7
contig_3	cds	3320311	3321354	+	JPEOAD_03041	599.0	5.0e-215	1.0	0.991	0.914	UniRef:UniRef90_G2I5N8
contig_3	cds	3321357	3322355	+	JPEOAD_03042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JPM3
contig_3	cds	3322352	3325078	+	JPEOAD_03043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCJ1
contig_3	cds	3325083	3327218	+	JPEOAD_03044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCD8
contig_3	cds	3327332	3327928	+	JPEOAD_03045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCD9
contig_3	cds	3327939	3329228	-	JPEOAD_03046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCF0
contig_3	cds	3329269	3330357	-	JPEOAD_03047	706.0	7.5e-257	1.0	0.986	0.948	UniRef:UniRef90_G2I5P4
contig_3	cds	3330380	3331033	-	JPEOAD_03048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI0
contig_3	cds	3331191	3331493	-	JPEOAD_03049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCC2
contig_3	cds	3331645	3333063	+	JPEOAD_03050	870.0	0.0	0.977	1.0	1.0	UniRef:UniRef90_A0A858JLP5
contig_3	cds	3333245	3334483	+	JPEOAD_03051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCB4
contig_3	cds	3334548	3337724	+	JPEOAD_03052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCE9
contig_3	cds	3337721	3341017	+	JPEOAD_03053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK1
contig_3	cds	3341023	3342588	+	JPEOAD_03054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCE7
contig_3	cds	3342649	3342825	-	JPEOAD_03055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCE8
contig_3	cds	3342886	3343143	-	JPEOAD_03056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCG0
contig_3	cds	3343252	3344064	-	JPEOAD_03057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCD1
contig_3	cds	3344078	3344842	-	JPEOAD_03058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCJ0
contig_3	cds	3344839	3345882	-	JPEOAD_03059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCD2
contig_3	cds	3346050	3346475	-	JPEOAD_03060	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCF2
contig_3	cds	3346509	3347528	-	JPEOAD_03061	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A347WCM2
contig_3	cds	3347651	3348043	-	JPEOAD_03062	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2S3W487
contig_3	cds	3348125	3348502	-	JPEOAD_03063	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G2I5R0
contig_3	cds	3348729	3349388	-	JPEOAD_03064	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCF4
contig_3	cds	3349385	3350734	-	JPEOAD_03065	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCF6
contig_3	cds	3350893	3351381	-	JPEOAD_03066	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCG7
contig_3	cds	3351383	3351571	-	JPEOAD_03067	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G2I5R4
contig_3	cds	3351564	3352142	-	JPEOAD_03068	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2D3HBF3
contig_3	cds	3352160	3352522	-	JPEOAD_03069	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G2I5R6
contig_3	cds	3352522	3353058	-	JPEOAD_03070	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCG2
contig_3	cds	3353069	3353467	-	JPEOAD_03071	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A347WCL2
contig_3	cds	3353480	3353785	-	JPEOAD_03072	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A347WCL1
contig_3	cds	3353891	3354460	-	JPEOAD_03073	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN5
contig_3	cds	3354471	3354791	-	JPEOAD_03074	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH0
contig_3	cds	3354791	3355159	-	JPEOAD_03075	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A9H3N4
contig_3	cds	3355175	3355456	-	JPEOAD_03076	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI3
contig_3	cds	3355470	3355706	-	JPEOAD_03077	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCF7
contig_3	cds	3355708	3356124	-	JPEOAD_03078	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2V4RR92
contig_3	cds	3356179	3356856	-	JPEOAD_03079	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A347WCK4
contig_3	cds	3356860	3357261	-	JPEOAD_03080	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2V4R8F1
contig_3	cds	3357264	3357542	-	JPEOAD_03081	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7W4KDX0
contig_3	cds	3357555	3358385	-	JPEOAD_03082	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI4
contig_3	cds	3358402	3358737	-	JPEOAD_03083	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A347WCK0
contig_3	cds	3358734	3359348	-	JPEOAD_03084	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI1
contig_3	cds	3359361	3360044	-	JPEOAD_03085	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH9
contig_3	cds	3360055	3360363	-	JPEOAD_03086	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5FTY2
contig_3	cds	3360469	3361659	-	JPEOAD_03087	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2V4RML2
contig_3	cds	3361753	3362229	-	JPEOAD_03088	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2V4RR83
contig_3	cds	3362245	3362616	-	JPEOAD_03089	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A9H3R9
contig_3	cds	3363030	3367226	-	JPEOAD_03090	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI7
contig_3	cds	3367329	3371501	-	JPEOAD_03091	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCG1
contig_3	cds	3371758	3372132	-	JPEOAD_03092	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCJ3
contig_3	cds	3372233	3372751	-	JPEOAD_03093	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ5
contig_3	cds	3373032	3373727	-	JPEOAD_03094	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCJ2
contig_3	cds	3373733	3374167	-	JPEOAD_03095	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI9
contig_3	cds	3374280	3375902	-	JPEOAD_03096	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK9
contig_3	cds	3375899	3377188	-	JPEOAD_03097	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH3
contig_3	cds	3377185	3380376	-	JPEOAD_03098	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN8
contig_3	cds	3380539	3381936	-	JPEOAD_03099	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH5
contig_3	cds	3381926	3382663	-	JPEOAD_03100	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCJ7
contig_3	cds	3382716	3384023	-	JPEOAD_03101	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJH6
contig_3	cds	3384265	3385620	+	JPEOAD_03102	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK3
contig_3	cds	3385677	3387002	+	JPEOAD_03103	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCR6
contig_3	cds	3387111	3390434	-	JPEOAD_03104	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK2
contig_3	cds	3390500	3393526	+	JPEOAD_03105	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JPY8
contig_3	cds	3393650	3394162	+	JPEOAD_03106	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL8
contig_3	cds	3394163	3394468	-	JPEOAD_03107	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH8
contig_3	cds	3394596	3395168	-	JPEOAD_03108	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JIZ3
contig_3	cds	3395252	3395971	-	JPEOAD_03109	452.0	1.1e-160	0.946	1.0	1.0	UniRef:UniRef90_A0A858JGH9
contig_3	cds	3396000	3396662	-	JPEOAD_03110	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK7
contig_3	cds	3396746	3397720	+	JPEOAD_03111	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCH6
contig_3	cds	3397744	3397932	+	JPEOAD_03112	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL7
contig_3	cds	3398051	3398899	-	JPEOAD_03113	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS9
contig_3	cds	3399079	3399492	-	JPEOAD_03114	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL0
contig_3	cds	3399503	3399796	-	JPEOAD_03115	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK8
contig_3	cds	3399975	3400781	+	JPEOAD_03116	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCM7
contig_3	cds	3400778	3400924	+	JPEOAD_03117	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCI8
contig_3	cds	3400921	3401454	+	JPEOAD_03118	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ7
contig_3	cds	3401463	3403442	+	JPEOAD_03119	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCJ5
contig_3	cds	3403439	3404011	+	JPEOAD_03120	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL3
contig_3	cds	3404008	3404496	+	JPEOAD_03121	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00020800E0
contig_3	cds	3404498	3405220	+	JPEOAD_03122	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCM4
contig_3	cds	3405305	3405484	+	JPEOAD_03123	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT9
contig_3	cds	3405644	3406165	-	JPEOAD_03124	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCM0
contig_3	cds	3406207	3407379	-	JPEOAD_03125	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL1
contig_3	cds	3407454	3410159	+	JPEOAD_03126	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00020800DB
contig_3	cds	3410327	3410479	-	JPEOAD_03127	-	-	-	-	-	-
contig_3	cds	3410489	3412204	-	JPEOAD_03128	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCR7
contig_3	cds	3412477	3413118	-	JPEOAD_03129	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK5
contig_3	cds	3413115	3414467	-	JPEOAD_03130	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCM3
contig_3	cds	3414648	3414986	+	JPEOAD_03131	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCJ4
contig_3	cds	3415028	3415429	-	JPEOAD_03132	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN0
contig_3	cds	3415454	3416239	-	JPEOAD_03133	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU9
contig_3	cds	3416236	3416832	-	JPEOAD_03134	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN1
contig_3	cds	3416855	3417178	-	JPEOAD_03135	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCM5
contig_3	cds	3417194	3419221	-	JPEOAD_03136	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCP0
contig_3	ncRNA	3419288	3419382	-	JPEOAD_03137	56.1	5.5e-09	-	-	-	RFAM:RF00169
contig_3	cds	3419452	3421227	-	JPEOAD_03138	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK6
contig_3	cds	3421278	3422084	-	JPEOAD_03139	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS6
contig_3	cds	3422219	3423334	-	JPEOAD_03140	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL6
contig_3	cds	3423581	3424027	+	JPEOAD_03141	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN7
contig_3	cds	3424189	3426519	+	JPEOAD_03142	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCK4
contig_3	cds	3426604	3426927	+	JPEOAD_03143	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN9
contig_3	cds	3427035	3427598	-	JPEOAD_03144	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCV9
contig_3	cds	3427651	3428574	-	JPEOAD_03145	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JMY3
contig_3	cds	3428577	3429335	-	JPEOAD_03146	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN3
contig_3	cds	3429466	3430050	+	JPEOAD_03147	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ1
contig_3	cds	3430207	3431082	-	JPEOAD_03148	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL2
contig_3	cds	3431079	3432158	-	JPEOAD_03149	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT8
contig_3	cds	3432202	3433422	-	JPEOAD_03150	746.0	6.0e-271	0.988	0.959	0.910	UniRef:UniRef90_A0A858JKD9
contig_3	cds	3433492	3434817	-	JPEOAD_03151	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCP7
contig_3	cds	3434823	3436610	-	JPEOAD_03152	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCL5
contig_3	cds	3436607	3437260	-	JPEOAD_03153	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCP9
contig_3	cds	3437661	3437942	-	JPEOAD_03154	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JPT8
contig_3	cds	3438175	3439182	+	JPEOAD_03155	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ0
contig_3	cds	3439141	3440652	-	JPEOAD_03156	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCP5
contig_3	cds	3440652	3441260	-	JPEOAD_03157	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ9
contig_3	cds	3441257	3441796	-	JPEOAD_03158	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JKE6
contig_3	cds	3441849	3442877	+	JPEOAD_03159	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU8
contig_3	cds	3442874	3443626	+	JPEOAD_03160	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN4
contig_3	cds	3443523	3444179	-	JPEOAD_03161	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ6
contig_3	cds	3444456	3445700	+	JPEOAD_03162	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCM2
contig_3	cds	3445736	3446587	-	JPEOAD_03163	572.0	2.7e-206	1.0	0.946	1.0	UniRef:UniRef90_A0A858JQ25
contig_3	cds	3447094	3448545	+	JPEOAD_03164	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCY1
contig_3	cds	3448752	3449873	+	JPEOAD_03165	761.0	5.5e-278	1.0	0.989	1.0	UniRef:UniRef90_A0A858JMK4
contig_3	cds	3449993	3450994	-	JPEOAD_03166	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ2
contig_3	cds	3451094	3452359	-	JPEOAD_03167	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS2
contig_3	cds	3452411	3453637	-	JPEOAD_03168	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN6
contig_3	cds	3453971	3454102	-	JPEOAD_03169	70.1	2.9e-15	1.0	1.0	0.953	UniRef:UniRef90_A0A0D6Q1H3
contig_3	cds	3454588	3456255	-	JPEOAD_03170	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCP3
contig_3	cds	3456306	3457646	-	JPEOAD_03171	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCR5
contig_3	cds	3457945	3458811	-	JPEOAD_03172	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCN2
contig_3	cds	3458890	3461565	-	JPEOAD_03173	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS0
contig_3	cds	3462117	3462293	+	JPEOAD_03174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCY9
contig_3	cds	3462290	3463801	+	JPEOAD_03175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCR9
contig_3	cds	3464173	3464397	-	JPEOAD_03176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JML3
contig_3	cds	3464661	3465116	+	JPEOAD_03177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT1
contig_3	cds	3465381	3466772	+	JPEOAD_03178	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCP2
contig_3	cds	3467144	3467710	-	JPEOAD_03179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCW8
contig_3	cds	3467886	3469211	-	JPEOAD_03180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ4
contig_3	cds	3469204	3470841	-	JPEOAD_03181	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS5
contig_3	cds	3470859	3471479	-	JPEOAD_03182	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JG94
contig_3	cds	3472162	3472977	-	JPEOAD_03183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT2
contig_3	cds	3472980	3473321	-	JPEOAD_03184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002DB5350
contig_3	cds	3473531	3474736	+	JPEOAD_03185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS7
contig_3	cds	3475019	3475720	+	JPEOAD_03186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS1
contig_3	cds	3475807	3477429	+	JPEOAD_03187	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU0
contig_3	cds	3477548	3479926	+	JPEOAD_03188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCQ8
contig_3	cds	3480010	3480351	+	JPEOAD_03189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCX8
contig_3	cds	3480441	3480815	+	JPEOAD_03190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCR4
contig_3	cds	3480895	3482835	+	JPEOAD_03191	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT5
contig_3	cds	3482832	3483713	+	JPEOAD_03192	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007DD67A3
contig_3	cds	3483878	3484486	+	JPEOAD_03193	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU1
contig_3	cds	3484619	3485167	-	JPEOAD_03194	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD10
contig_3	cds	3485224	3485697	-	JPEOAD_03195	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCT7
contig_3	cds	3485807	3488428	+	JPEOAD_03196	1692.0	0.0	0.938	1.0	1.0	UniRef:UniRef90_A0A858JQ49
contig_3	cds	3488654	3489601	+	JPEOAD_03197	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCV1
contig_3	cds	3489748	3490035	-	JPEOAD_03198	-	-	-	-	-	-
contig_3	cds	3490179	3491459	-	JPEOAD_03199	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCY8
contig_3	cds	3491652	3493163	-	JPEOAD_03200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS4
contig_3	cds	3493704	3493862	-	JPEOAD_03201	105.0	6.5e-29	1.0	0.800	0.923	UniRef:UniRef90_UPI0004D435A0
contig_3	cds	3494138	3495211	-	JPEOAD_03202	755.0	2.9e-276	1.0	0.992	1.0	UniRef:UniRef90_A0A858JQH1
contig_3	cds	3495320	3496222	+	JPEOAD_03203	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCV2
contig_3	cds	3496345	3497442	+	JPEOAD_03204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD20
contig_3	cds	3497494	3498180	-	JPEOAD_03205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU6
contig_3	cds	3498120	3498791	-	JPEOAD_03206	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCU3
contig_3	cds	3498871	3499440	-	JPEOAD_03207	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JPX7
contig_3	cds	3499665	3500897	-	JPEOAD_03208	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS8
contig_3	cds	3500930	3501328	-	JPEOAD_03209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCZ8
contig_3	cds	3501420	3502337	-	JPEOAD_03210	502.0	1.0e-178	0.836	1.0	1.0	UniRef:UniRef90_A0A858JLQ3
contig_3	cds	3502602	3503603	+	JPEOAD_03211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCV3
contig_3	cds	3503805	3505733	-	JPEOAD_03212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCS3
contig_3	cds	3505862	3506869	-	JPEOAD_03213	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCW1
contig_3	cds	3507562	3508374	+	JPEOAD_03214	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD29
contig_3	cds	3508414	3508827	+	JPEOAD_03215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CCV6
