# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_3	cds	3520286	3522370	+	JPEOAD_03224		phosphocholine-specific phospholipase C	EC:3.1.4.3, GO:0034480, KEGG:K01114, RefSeq:WP_034933832.1, SO:0001217, UniParc:UPI0004D6F7DC, UniRef:UniRef100_A0A181CD39, UniRef:UniRef50_A0A4R2J9C2, UniRef:UniRef90_A0A181CD39
contig_3	cds	3522367	3523659	+	JPEOAD_03225		phosphoserine phosphatase	RefSeq:WP_034933835.1, SO:0001217, UniParc:UPI0004D631EF, UniRef:UniRef100_A0A181CCW6, UniRef:UniRef50_A0A0D6Q0K4, UniRef:UniRef90_A0A181CCW6
contig_3	cds	3523918	3526344	-	JPEOAD_03226		TonB-dependent receptor	RefSeq:WP_112210094.1, SO:0001217, UniParc:UPI0007DDF788, UniRef:UniRef100_A0A181CCW3, UniRef:UniRef50_A0A511B9T7, UniRef:UniRef90_A0A181CCW3
contig_3	cds	3526375	3527205	-	JPEOAD_03227	tnp	IS5 family IS1032 transposase	COG:COG3293, COG:X, GO:0004803, IS:IS1032, RefSeq:WP_039998273.1, SO:0001217, UniParc:UPI00030568FB, UniRef:UniRef100_A0A181C549, UniRef:UniRef50_A0A918PLV0, UniRef:UniRef90_Q44566
contig_3	cds	3527358	3528194	+	JPEOAD_03228	tnp	IS5 family IS1031A transposase	COG:COG3293, COG:X, GO:0004803, IS:IS1031A, RefSeq:WP_034926457.1, SO:0001217, UniParc:UPI00054DC166, UniRef:UniRef100_UPI00054DC166, UniRef:UniRef50_A0A918PLV0, UniRef:UniRef90_A0A1D8UQA9
contig_3	cds	3528276	3528527	+	JPEOAD_03229		hypothetical protein	
contig_3	cds	3528524	3528673	+	JPEOAD_03230		hypothetical protein	
contig_3	cds	3528678	3528839	+	JPEOAD_03231		hypothetical protein	
contig_3	cds	3528791	3529600	-	JPEOAD_03232	fdhD	formate dehydrogenase accessory sulfurtransferase FdhD	GO:0009061, GO:0009326, GO:0015942, GO:0016783, KEGG:K02379, RefSeq:WP_034931838.1, SO:0001217, UniParc:UPI0004D41F8F, UniRef:UniRef100_A0A181C5A7, UniRef:UniRef50_G6XHG3, UniRef:UniRef90_A0A181C5A7
contig_3	cds	3529822	3530445	-	JPEOAD_03233		Molybdenum cofactor guanylyltransferase	RefSeq:WP_034931836.1, SO:0001217, UniParc:UPI0004D54DE5, UniRef:UniRef100_A0A181C5B4, UniRef:UniRef50_A0A7W4IL91, UniRef:UniRef90_A0A181C5B4
contig_3	cds	3530805	3533108	-	JPEOAD_03234		Formate dehydrogenase H	RefSeq:WP_112209703.1, SO:0001217, UniParc:UPI0007E038A8, UniRef:UniRef100_A0A181C5B7, UniRef:UniRef50_A0A0A7PQQ3, UniRef:UniRef90_A0A347WG11
contig_3	cds	3533132	3533665	-	JPEOAD_03235	narM	Nitrate reductase maturation protein NarM	RefSeq:WP_007399397.1, SO:0001217, UniParc:UPI000207FAD4, UniRef:UniRef100_A0A181C5D5, UniRef:UniRef50_A0A0U4YDL6, UniRef:UniRef90_A0A181C5D5
contig_3	cds	3533721	3533870	-	JPEOAD_03236		DUF2474 domain-containing protein	RefSeq:WP_007399396.1, SO:0001217, UniParc:UPI000207FAD3, UniRef:UniRef100_A0A181C5E4, UniRef:UniRef50_A0A0M0EKH0, UniRef:UniRef90_A0A181C5E4
contig_3	cds	3533857	3534876	-	JPEOAD_03237	cydB	cytochrome d ubiquinol oxidase subunit II	EC:7.1.1.-, EC:7.1.1.7, GO:0016682, KEGG:K00426, RefSeq:WP_007399395.1, SO:0001217, UniParc:UPI000207FAD2, UniRef:UniRef100_A0A181C5A6, UniRef:UniRef50_Q92IY1, UniRef:UniRef90_A0A0U5F6R9
contig_3	cds	3534880	3536313	-	JPEOAD_03238	appC	Cytochrome bd ubiquinol oxidase subunit	COG:C, COG:COG1271, EC:7.1.1.7, KEGG:K00425, RefSeq:WP_039999480.1, SO:0001217, UniParc:UPI0002D34D18, UniRef:UniRef100_A0A181C5A8, UniRef:UniRef50_A0A0D0NK11, UniRef:UniRef90_A0A1Y0UY74
contig_3	cds	3537086	3537193	+	JPEOAD_03239		hypothetical protein	
contig_3	cds	3537227	3538057	+	JPEOAD_03240	tnp	IS5 family IS1032 transposase	COG:COG3293, COG:X, GO:0004803, IS:IS1032, RefSeq:WP_039998273.1, SO:0001217, UniParc:UPI00030568FB, UniRef:UniRef100_A0A181C549, UniRef:UniRef50_A0A918PLV0, UniRef:UniRef90_Q44566
contig_3	cds	3537986	3539332	-	JPEOAD_03241		sigma factor-like helix-turn-helix DNA-binding protein	SO:0001217, UniRef:UniRef50_UPI000D9E99CE
contig_3	cds	3540326	3541081	+	JPEOAD_03242		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0N0MFB0, UniRef:UniRef90_A0A858JM75
contig_3	cds	3541962	3543167	-	JPEOAD_03243		ParB/Sulfiredoxin domain-containing protein	SO:0001217, UniRef:UniRef50_A0A357LFJ7
contig_3	cds	3544298	3544657	-	JPEOAD_03244		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0N1FD55
contig_3	cds	3545016	3545861	-	JPEOAD_03245	istB	IS21-like element helper ATPase IstB	GO:0005524, RefSeq:WP_007396167.1, SO:0001217, UniParc:UPI000207F854, UniRef:UniRef100_A0A6S6PR21, UniRef:UniRef50_A0A255YYW3, UniRef:UniRef90_A0A177JUJ6
contig_3	cds	3545858	3547084	-	JPEOAD_03246	istA	IS21 family transposase	GO:0004803, SO:0001217, UniParc:UPI000237F157, UniRef:UniRef100_A0A6S6PX27, UniRef:UniRef50_A0AA37M8I2, UniRef:UniRef90_A0A6S6PX27
contig_3	cds	3547576	3549135	-	JPEOAD_03247	tnpC	IS66 family transposase	COG:COG3436, COG:X, GO:0004803, SO:0001217, UniRef:UniRef50_A4KVC4, UniRef:UniRef90_F1YR94
contig_3	cds	3549250	3549597	-	JPEOAD_03248	tnpB	IS66 family insertion sequence element accessory protein TnpB	COG:COG3436, COG:X, RefSeq:WP_010510701.1, SO:0001217, UniParc:UPI0001D32240, UniRef:UniRef100_A0A0U5B8Y7, UniRef:UniRef50_A0A358C4E2, UniRef:UniRef90_A0A149S677
contig_3	cds	3550022	3550378	-	JPEOAD_03249		Transposase	SO:0001217, UniRef:UniRef50_A0A238L7F3, UniRef:UniRef90_A0A149RYH5
contig_3	cds	3550917	3551630	-	JPEOAD_03250		hypothetical protein	RefSeq:WP_146750217.1, SO:0001217, UniParc:UPI0007E1B79C, UniRef:UniRef100_A0A181C641, UniRef:UniRef50_A0A181C641, UniRef:UniRef90_A0A181C641
contig_3	cds	3551759	3552589	-	JPEOAD_03251	tnp	IS5 family IS1032 transposase	COG:COG3293, COG:X, GO:0004803, IS:IS1032, RefSeq:WP_039998273.1, SO:0001217, UniParc:UPI00030568FB, UniRef:UniRef100_A0A181C549, UniRef:UniRef50_A0A918PLV0, UniRef:UniRef90_Q44566
contig_3	cds	3552648	3553505	-	JPEOAD_03252		ATP-dependent carboxylate-amine ligase	RefSeq:WP_112209700.1, SO:0001217, UniParc:UPI0007E027BE, UniRef:UniRef100_UPI0007E027BE, UniRef:UniRef50_M4SHX2, UniRef:UniRef90_A0A858JRV6
contig_3	cds	3554702	3555865	-	JPEOAD_03253		HEAT repeat protein	SO:0001217, UniRef:UniRef50_A0A858JHW3, UniRef:UniRef90_A0A858JHW3
contig_3	cds	3555862	3559557	-	JPEOAD_03254		ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A0T2YY32, UniRef:UniRef90_A0A858JJD7
contig_3	cds	3560243	3561022	-	JPEOAD_03255	istB	IS21-like element helper ATPase IstB	COG:COG1484, COG:L, GO:0005524, RefSeq:WP_003630803.1, SO:0001217, UniParc:UPI0002457C59, UniRef:UniRef100_A0A967EJH9, UniRef:UniRef50_A0A4Z1QW61, UniRef:UniRef90_A0A6V8IKZ0
contig_3	cds	3561012	3562535	-	JPEOAD_03256	istA	IS21 family transposase	COG:COG4584, COG:X, GO:0004803, RefSeq:WP_035366403.1, SO:0001217, UniParc:UPI0003200FC2, UniRef:UniRef100_A0A967ECZ5, UniRef:UniRef50_Q46087, UniRef:UniRef90_A0A0U5BGT7
contig_3	cds	3562587	3562985	+	JPEOAD_03257		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001F5B166B, UniRef:UniRef90_UPI001F5B166B
contig_3	cds	3563045	3563602	-	JPEOAD_03258		TetR/AcrR family transcriptional regulator	RefSeq:WP_039999417.1, SO:0001217, UniParc:UPI000587248E, UniRef:UniRef100_A0A181C5P9, UniRef:UniRef50_A0A2S3VXY5, UniRef:UniRef90_A0A181C5P9
contig_3	cds	3563668	3564285	+	JPEOAD_03259		glutathione S-transferase family protein	SO:0001217, UniRef:UniRef50_A0A6P4IIG3, UniRef:UniRef90_UPI0015562082
contig_3	cds	3564358	3565059	-	JPEOAD_03260		Putative glutathione transferase	RefSeq:WP_007399369.1, SO:0001217, UniParc:UPI000207F9B6, UniRef:UniRef100_A0A181C5Q3, UniRef:UniRef50_A0A0R0LKT2, UniRef:UniRef90_F7VH23
contig_3	cds	3565558	3566433	+	JPEOAD_03261	insF	IS3 element protein InsF	SO:0001217, UniRef:UniRef50_U4Q7D2
contig_3	cds	3566645	3567034	+	JPEOAD_03262		Acriflavin resistance protein	SO:0001217, UniRef:UniRef50_A0A7W4NHI8
contig_3	cds	3567289	3567759	-	JPEOAD_03263		hypothetical protein	RefSeq:WP_139064302.1, SO:0001217, UniParc:UPI0007E091B4, UniRef:UniRef100_A0A181C5R0, UniRef:UniRef50_A0A181C5R0, UniRef:UniRef90_A0A181C5R0
contig_3	cds	3568547	3569773	+	JPEOAD_03264	istA	IS21 family transposase	GO:0004803, SO:0001217, UniParc:UPI000237F157, UniRef:UniRef100_A0A6S6PX27, UniRef:UniRef50_A0AA37M8I2, UniRef:UniRef90_A0A6S6PX27
contig_3	cds	3569770	3570615	+	JPEOAD_03265	istB	IS21-like element helper ATPase IstB	GO:0005524, RefSeq:WP_007396167.1, SO:0001217, UniParc:UPI000207F854, UniRef:UniRef100_A0A6S6PR21, UniRef:UniRef50_A0A255YYW3, UniRef:UniRef90_A0A177JUJ6
contig_3	cds	3570600	3570911	-	JPEOAD_03266		hypothetical protein	
contig_4	cds	112	1635	+	JPEOAD_03267	istA	IS21 family transposase	COG:COG4584, COG:X, GO:0004803, SO:0001217, UniRef:UniRef50_Q46087, UniRef:UniRef90_A0A0U5BGT7
contig_4	cds	1679	2404	+	JPEOAD_03268	istB	IS21-like element helper ATPase IstB	COG:COG1484, COG:L, GO:0005524, SO:0001217, UniParc:UPI0003EA5445, UniRef:UniRef100_A0A2S3VXA3, UniRef:UniRef50_A0A4Z1QW61, UniRef:UniRef90_A0A6V8IKZ0
contig_4	cds	2833	4185	+	JPEOAD_03269		ISL3 family transposase	GO:0004803, KEGG:K07485, SO:0001217, UniRef:UniRef50_UPI001E3E7E4A, UniRef:UniRef90_UPI001E3E7E4A
contig_4	cds	4236	5213	-	JPEOAD_03270		Transposase	SO:0001217, UniParc:UPI000591E697, UniRef:UniRef100_A0A0N0MGV3, UniRef:UniRef50_A0A6N3T635, UniRef:UniRef90_A0A0N0MGV3
contig_4	cds	5217	5801	-	JPEOAD_03271		DNA-invertase hin	KEGG:K14060, RefSeq:WP_034931163.1, SO:0001217, UniParc:UPI0004D6D83C, UniRef:UniRef100_A0A0N0MG57, UniRef:UniRef50_A0A8S0WR03, UniRef:UniRef90_A0A0M0ECY9
contig_4	cds	6143	7336	-	JPEOAD_03272		Fido domain-containing protein	COG:COG3177, COG:K, RefSeq:WP_112209695.1, SO:0001217, UniParc:UPI0007DF9D1C, UniRef:UniRef100_UPI0007DF9D1C, UniRef:UniRef50_A0A2S3VXA9, UniRef:UniRef90_A0A2S3VXA9
contig_4	cds	7670	9244	-	JPEOAD_03273		Filamentation induced by cAMP protein Fic	RefSeq:WP_034931160.1, SO:0001217, UniParc:UPI0004D57D67, UniRef:UniRef100_A0A0C1VF61, UniRef:UniRef50_A0A7W4K3C3, UniRef:UniRef90_A0A0C1VF61
contig_4	cds	9617	9937	+	JPEOAD_03274	wGR	WGR domain-containing protein	COG:COG3831, COG:K, RefSeq:WP_112209858.1, SO:0001217, UniParc:UPI0007DCCAC9, UniRef:UniRef100_UPI0007DCCAC9, UniRef:UniRef50_A3W687, UniRef:UniRef90_A0A4P5NRK3
contig_4	cds	9934	10569	+	JPEOAD_03275		Tyr recombinase domain-containing protein	RefSeq:WP_112209860.1, SO:0001217, UniParc:UPI0007DCCE87, UniRef:UniRef100_UPI0007DCCE87, UniRef:UniRef50_A0A2S3VX16, UniRef:UniRef90_A0A2S3VX16
contig_4	cds	10814	11068	+	JPEOAD_03276		hypothetical protein	
contig_4	cds	11844	12749	+	JPEOAD_03277	repA	Replication protein RepA	RefSeq:WP_025812575.1, SO:0001217, UniParc:UPI00046ECBCA, UniRef:UniRef100_A0A318QSG1, UniRef:UniRef50_A0A6S6PQS3, UniRef:UniRef90_A0A6S6PQS3
contig_4	oriC	12817	13826	?			origin of replication	
contig_4	cds	13839	14066	-	JPEOAD_03278		Transposase	SO:0001217, UniRef:UniRef50_A0A0U5F1F5
contig_4	cds	14723	15013	+	JPEOAD_03279	copG	CopG antitoxin of type II toxin-antitoxin system	COG:COG5304, COG:K, RefSeq:WP_242448098.1, SO:0001217, UniParc:UPI0007DE321E, UniRef:UniRef100_UPI0007DE321E, UniRef:UniRef50_A0A0M0ECW1, UniRef:UniRef90_A0A0M0ECW1
contig_4	cds	15326	15595	-	JPEOAD_03280	higA	HigA family addiction module antitoxin	GO:0003677, SO:0001217, UniParc:UPI0006C5D2A7, UniRef:UniRef100_A0A0M0ECZ5, UniRef:UniRef50_A0A0M0ECZ5, UniRef:UniRef90_A0A0M0ECZ5
contig_4	cds	15621	15797	-	JPEOAD_03281	copG	CopG family transcriptional regulator	RefSeq:WP_010511397.1, SO:0001217, UniParc:UPI000237F2C3, UniRef:UniRef100_A0A0N0MH69, UniRef:UniRef50_A0A318QF34, UniRef:UniRef90_A0A0N0MH69
contig_4	cds	15835	16059	-	JPEOAD_03282		Helix-turn-helix transcriptional regulator	RefSeq:WP_010511395.1, SO:0001217, UniParc:UPI000237E5AD, UniRef:UniRef100_A0A850P868, UniRef:UniRef50_P55409, UniRef:UniRef90_A0A850P868
contig_4	cds	16154	16924	+	JPEOAD_03283	stbB	StbB	RefSeq:WP_010511393.1, SO:0001217, UniParc:UPI000237F2C2, UniRef:UniRef100_UPI000237F2C2, UniRef:UniRef50_A0A0N1FRS4, UniRef:UniRef90_A0A0N1FRS4
contig_4	cds	17321	18970	+	JPEOAD_03284		2-oxoglutarate-dependent ethylene/succinate-forming enzyme	RefSeq:WP_112209862.1, SO:0001217, UniParc:UPI0007DD8BB3, UniRef:UniRef100_A0A318PYR4, UniRef:UniRef50_A0A0M0ECW7, UniRef:UniRef90_A0A0M0ECW7
contig_4	cds	19327	19518	-	JPEOAD_03285	copG	CopG family transcriptional regulator	SO:0001217, UniParc:UPI000368BF26, UniRef:UniRef100_A0A318QF34, UniRef:UniRef50_A0A318QF34, UniRef:UniRef90_A0A318QF34
contig_4	cds	19646	19816	+	JPEOAD_03286		SHOCT domain-containing protein	RefSeq:WP_167400424.1, SO:0001217, UniParc:UPI0007DD5316, UniRef:UniRef100_A0A850P6N6, UniRef:UniRef50_A0A7H4IR36, UniRef:UniRef90_A0A7H4IR36
contig_4	cds	19956	20252	+	JPEOAD_03287	brnT	BrnT family toxin	RefSeq:WP_010518357.1, SO:0001217, UniParc:UPI000237ECE6, UniRef:UniRef100_A0A318QDE7, UniRef:UniRef50_A0A178MXN8, UniRef:UniRef90_A0A318QDE7
contig_4	cds	20221	20562	+	JPEOAD_03288	brnA	BrnA antitoxin family protein	RefSeq:WP_007396313.1, SO:0001217, UniParc:UPI0002080262, UniRef:UniRef100_A0A181C7G5, UniRef:UniRef50_A0A371Z101, UniRef:UniRef90_A0A181C7G5
contig_4	cds	20619	21014	+	JPEOAD_03289		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0M0EEV7, UniRef:UniRef90_A0A0M0EEV7
contig_4	cds	20864	21394	-	JPEOAD_03290		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0M0ECS3, UniRef:UniRef90_A0A149TMH6
contig_4	cds	21360	21626	-	JPEOAD_03291	traD	Conjugal transfer protein TraD	RefSeq:WP_025439956.1, SO:0001217, UniParc:UPI0003EA2119, UniRef:UniRef100_A0A318PN35, UniRef:UniRef50_A0A1Y0YAM8, UniRef:UniRef90_C7JJ97
contig_4	cds	21691	21984	-	JPEOAD_03292	traC	Conjugal transfer protein TraC	SO:0001217, UniRef:UniRef50_Q5HXH7, UniRef:UniRef90_A0A0N1FC50
contig_4	cds	22147	25524	+	JPEOAD_03293	traA	Ti-type conjugative transfer relaxase TraA	COG:COG0507, COG:L, GO:0005524, RefSeq:WP_112209864.1, SO:0001217, UniParc:UPI0007DD2B74, UniRef:UniRef100_UPI0007DD2B74, UniRef:UniRef50_A0A2S3VYY0, UniRef:UniRef90_A0A2S3VYY0
contig_4	cds	25990	26253	+	JPEOAD_03294	hicB	Toxin-antitoxin system HicB family antitoxin	RefSeq:WP_041250516.1, SO:0001217, UniParc:UPI0003EA3F49, UniRef:UniRef100_A0A318QJV4, UniRef:UniRef50_A0A6J4F769, UniRef:UniRef90_A0A1D8UZ11
contig_4	cds	26339	26590	+	JPEOAD_03295	stbC1	Plasmid stabilization protein	COG:COG4691, COG:V, RefSeq:WP_025439953.1, SO:0001217, UniParc:UPI0003EA28E8, UniRef:UniRef100_A0A318QDW4, UniRef:UniRef50_A0A1Q9AJP1, UniRef:UniRef90_A0AA35Y5Q2
contig_4	cds	26587	27009	+	JPEOAD_03296	vapC	Ribonuclease VapC	COG:COG1487, COG:V, EC:3.1.-.-, KEGG:K07062, RefSeq:WP_110531928.1, SO:0001217, UniParc:UPI0007DDDA14, UniRef:UniRef100_A0A318QGQ9, UniRef:UniRef50_A0AAI8EUL5, UniRef:UniRef90_A0A6N3T6Y3
contig_4	cds	27074	27268	+	JPEOAD_03297	vapB6	Transcription regulator of the Arc/MetJ class	COG:COG5450, COG:K, RefSeq:WP_010512461.1, SO:0001217, UniParc:UPI000237DE44, UniRef:UniRef100_A0A181C7E5, UniRef:UniRef50_F0RUU4, UniRef:UniRef90_A0A1Y3FX44
contig_4	cds	27265	27657	+	JPEOAD_03298	vapC	Ribonuclease VapC	COG:COG1487, COG:V, RefSeq:WP_007396299.1, SO:0001217, UniParc:UPI0002080254, UniRef:UniRef100_A0A181C7H5, UniRef:UniRef50_A0A257J9Q9, UniRef:UniRef90_A0A6S6PR36
contig_4	cds	27950	28618	+	JPEOAD_03299		DUF6118 domain-containing protein	RefSeq:WP_110570059.1, SO:0001217, UniParc:UPI0007DD9F74, UniRef:UniRef100_A0A318QFE8, UniRef:UniRef50_A0A9N7CQU2, UniRef:UniRef90_A0A318PFM0
contig_4	cds	28627	29034	-	JPEOAD_03300	nsrR	HTH-type transcriptional repressor NsrR	KEGG:K13771, SO:0001217, UniParc:UPI0007DCFF63, UniRef:UniRef100_A0A318QK72, UniRef:UniRef50_A0A0M0ECV9, UniRef:UniRef90_A0A0M0ECV9
contig_4	cds	29034	29309	-	JPEOAD_03301		hypothetical protein	RefSeq:WP_110570055.1, SO:0001217, UniParc:UPI0007DDACF1, UniRef:UniRef100_A0A318QDS1, UniRef:UniRef50_A0A318QDS1, UniRef:UniRef90_A0A318QDS1
contig_4	cds	29651	30037	-	JPEOAD_03302		PIN domain nuclease	RefSeq:WP_110570054.1, SO:0001217, UniParc:UPI0007DDC406, UniRef:UniRef100_A0A318QDQ3, UniRef:UniRef50_U5QF39, UniRef:UniRef90_A0A318QDQ3
contig_4	cds	30034	30279	-	JPEOAD_03303		Antitoxin	RefSeq:WP_087609099.1, SO:0001217, UniParc:UPI0007DCF3A8, UniRef:UniRef100_A0A2V4QWA2, UniRef:UniRef50_C7CJG2, UniRef:UniRef90_A0A2V4QWA2
contig_4	cds	30668	31315	+	JPEOAD_03304		Invasion associated locus B family protein	RefSeq:WP_112209866.1, SO:0001217, UniParc:UPI0007DDA728, UniRef:UniRef100_UPI0007DDA728, UniRef:UniRef50_A0A4P5NXU3, UniRef:UniRef90_A0A318QIK0
contig_4	cds	31345	33081	+	JPEOAD_03305	shlB	Hemolysin transporter protein ShlB	RefSeq:WP_110570058.1, SO:0001217, UniParc:UPI0007DE2726, UniRef:UniRef100_A0A318QIL0, UniRef:UniRef50_A0A149TTM6, UniRef:UniRef90_A0A0M0ED96
contig_4	cds	33078	42020	+	JPEOAD_03306		Filamentous haemagglutinin FhaB/tRNA nuclease CdiA-like TPS domain-containing protein	RefSeq:WP_110570052.1, SO:0001217, UniParc:UPI0007DD31AB, UniRef:UniRef100_A0A318QXS1, UniRef:UniRef50_A0A318QXS1, UniRef:UniRef90_A0A318QXS1
contig_4	cds	42007	42630	+	JPEOAD_03307		carboxypeptidase regulatory-like domain-containing protein	RefSeq:WP_146220231.1, SO:0001217, UniParc:UPI0003EA4B67, UniRef:UniRef100_UPI0003EA4B67, UniRef:UniRef50_UPI0011B6AF1E, UniRef:UniRef90_UPI0011B6AF1E
contig_4	cds	43173	43448	+	JPEOAD_03308	frmR	formaldehyde-responsive transcriptional repressor FrmR	COG:COG1937, COG:K, KEGG:K23239, RefSeq:WP_025829448.1, SO:0001217, UniParc:UPI0003EA2071, UniRef:UniRef100_A0A0U4Y4C2, UniRef:UniRef50_R8ARU1, UniRef:UniRef90_A0A1B6VGZ6
contig_4	cds	43490	44599	+	JPEOAD_03309	frmA	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase	COG:C, COG:COG1062, GO:0004022, GO:0008270, GO:0051903, RefSeq:WP_039733241.1, SO:0001217, UniParc:UPI0005856B1E, UniRef:UniRef100_A0A347WH36, UniRef:UniRef50_P25437, UniRef:UniRef90_A0A347WH36
contig_4	cds	44659	45060	+	JPEOAD_03310		Glyoxalase/bleomycin resistance protein/dioxygenase	RefSeq:WP_039733238.1, SO:0001217, UniParc:UPI0005849B73, UniRef:UniRef100_A0A347WH35, UniRef:UniRef50_G6EE41, UniRef:UniRef90_A0A0U5FAT6
contig_4	cds	45085	45912	+	JPEOAD_03311	fghA	S-formylglutathione hydrolase	COG:COG0627, COG:V, EC:3.1.2.12, GO:0018738, GO:0046294, KEGG:K01070, RefSeq:WP_039733239.1, SO:0001217, UniParc:UPI000585914B, UniRef:UniRef100_A0A850P780, UniRef:UniRef50_A0A3E1CDT4, UniRef:UniRef90_A0A0U5F063
contig_4	cds	46088	46984	-	JPEOAD_03312	dmlR	HTH-type transcriptional regulator DmlR	RefSeq:WP_082084838.1, SO:0001217, UniParc:UPI0005921A20, UniRef:UniRef100_A0A347WH33, UniRef:UniRef50_A0A0U5F6X6, UniRef:UniRef90_A0A347WH33
contig_4	cds	47101	47445	+	JPEOAD_03313		YCII-related domain-containing protein	RefSeq:WP_171789708.1, SO:0001217, UniParc:UPI000591F587, UniRef:UniRef100_A0A347WH32, UniRef:UniRef50_A0A0A4ADX1, UniRef:UniRef90_A0A149U7N3
contig_4	cds	47442	48062	+	JPEOAD_03314		hypothetical protein	PFAM:PF07978.19, RefSeq:WP_039733240.1, SO:0001217, UniParc:UPI000584B902, UniRef:UniRef100_A0A347WH31, UniRef:UniRef50_A0A347WH31, UniRef:UniRef90_A0A347WH31
contig_4	cds	48259	48708	-	JPEOAD_03315		Mobile element protein	KEGG:K14060, SO:0001217, UniRef:UniRef50_A0A1Q8ZRY0, UniRef:UniRef90_A0A0N1N677
contig_4	cds	48720	49496	+	JPEOAD_03316		Transposase Tn3	SO:0001217, UniParc:UPI00059203A8, UniRef:UniRef100_A0A0N1FLJ1, UniRef:UniRef50_A0A086P9K2, UniRef:UniRef90_A0A086P9K2
contig_4	cds	49488	50300	-	JPEOAD_03317		IS3 family transposase	GO:0004803, RefSeq:WP_276202625.1, SO:0001217, UniParc:UPI0007DD56A0, UniRef:UniRef100_UPI0007DD56A0, UniRef:UniRef50_A0A3M2SU16, UniRef:UniRef90_A0A0N1F9E7
contig_4	cds	50331	51410	+	JPEOAD_03318		IS5 family transposase	COG:COG3666, COG:X, GO:0004803, RefSeq:WP_010517953.1, SO:0001217, UniParc:UPI000237E5B8, UniRef:UniRef100_A0A318PRF6, UniRef:UniRef50_A0A6S6PNW1, UniRef:UniRef90_A0A149U6F9
contig_4	cds	51680	53401	+	JPEOAD_03319		Porin	RefSeq:WP_232276070.1, SO:0001217, UniParc:UPI0005918839, UniRef:UniRef100_A0A858JDP2, UniRef:UniRef50_A0A7W4NPQ3, UniRef:UniRef90_A0A858JDP2
contig_4	cds	53765	54508	-	JPEOAD_03320	tnp	IS5 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0A918PLV0, UniRef:UniRef90_A0A318PGT8
contig_2	cds	113	1636	+	JPEOAD_03321	istA	IS21 family transposase	COG:COG4584, COG:X, GO:0004803, RefSeq:WP_035366403.1, SO:0001217, UniParc:UPI0003200FC2, UniRef:UniRef100_A0A967ECZ5, UniRef:UniRef50_Q46087, UniRef:UniRef90_A0A0U5BGT7
contig_2	cds	1626	2405	+	JPEOAD_03322	istB	IS21-like element helper ATPase IstB	COG:COG1484, COG:L, GO:0005524, RefSeq:WP_003630803.1, SO:0001217, UniParc:UPI0002457C59, UniRef:UniRef100_A0A967EJH9, UniRef:UniRef50_A0A4Z1QW61, UniRef:UniRef90_A0A6V8IKZ0
contig_2	cds	2834	4186	+	JPEOAD_03323		ISL3 family transposase	GO:0004803, KEGG:K07485, SO:0001217, UniRef:UniRef50_UPI001E3E7E4A, UniRef:UniRef90_UPI001E3E7E4A
contig_2	cds	4199	4333	-	JPEOAD_03324		hypothetical protein	
contig_2	cds	4697	5167	+	JPEOAD_03325	ssb	Single-stranded DNA-binding protein	COG:COG0629, COG:L, RefSeq:WP_112210219.1, SO:0001217, UniParc:UPI0007DD145F, UniRef:UniRef100_A0A181CEH6, UniRef:UniRef50_A0A0M0ECH2, UniRef:UniRef90_A0A0M0ECH2
contig_2	cds	5287	5403	+	JPEOAD_03326		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A347WGR2, UniRef:UniRef90_A0A0M0ECK9
contig_2	cds	5748	6947	+	JPEOAD_03327		DUF3991 domain-containing protein	COG:COG4643, COG:X, RefSeq:WP_112210221.1, SO:0001217, UniParc:UPI0007DDDFD9, UniRef:UniRef100_A0A181CEF9, UniRef:UniRef50_G2I7U1, UniRef:UniRef90_G2I7U1
contig_2	cds	7707	9596	+	JPEOAD_03328		ISL3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0AB33IBL7, UniRef:UniRef90_A0A0U5F3W5
contig_2	cds	9908	10981	-	JPEOAD_03329		IS110 family transposase	COG:COG3547, COG:X, GO:0004803, SO:0001217, UniParc:UPI0006C29CAD, UniRef:UniRef100_A0A0M0EGJ8, UniRef:UniRef50_A0A3M9XP90, UniRef:UniRef90_A0A094YQK1
contig_2	cds	11079	11486	+	JPEOAD_03330		Transposase related to IS5 family	SO:0001217, UniRef:UniRef50_C7CFV2
contig_2	cds	11483	13438	+	JPEOAD_03331		site-specific integrase	SO:0001217, UniRef:UniRef50_UPI001F114B9E, UniRef:UniRef90_UPI001F114B9E
contig_2	cds	13568	14446	+	JPEOAD_03332	tnp	IS3 family transposase ORF B	GO:0004803, SO:0001217, UniRef:UniRef50_A0A2E7C025, UniRef:UniRef90_G6XFB1
