# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3317473	3317982	-	EMBJFE_03048	fecI	Putative RNA polymerase sigma factor FecI	RefSeq:WP_112209774.1, SO:0001217, UniParc:UPI0007DDA6C8, UniRef:UniRef100_UPI0007DDA6C8, UniRef:UniRef50_A0A9N7CWU1, UniRef:UniRef90_A0A0M0ELQ4
contig_1	cds	3318219	3319394	+	EMBJFE_03049		PepSY-associated TM helix	RefSeq:WP_172459690.1, SO:0001217, UniParc:UPI0007DE3026, UniRef:UniRef100_UPI0007DE3026, UniRef:UniRef50_A0A0M0EKS0, UniRef:UniRef90_A0A0M0EKS0
contig_1	cds	3319453	3319773	-	EMBJFE_03050		DUF6525 domain-containing protein	RefSeq:WP_112209770.1, SO:0001217, UniParc:UPI0007DE04EB, UniRef:UniRef100_UPI0007DE04EB, UniRef:UniRef50_A0A437LZ54, UniRef:UniRef90_UPI0007DE04EB
contig_1	cds	3319763	3319876	-	EMBJFE_03051		hypothetical protein	PFAM:PF02492.25
contig_1	cds	3320274	3321083	-	EMBJFE_03052		Prolyl 4-hydroxylase alpha subunit Fe(2+) 2OG dioxygenase domain-containing protein	RefSeq:WP_112209769.1, SO:0001217, UniParc:UPI0007DD82D3, UniRef:UniRef100_UPI0007DD82D3, UniRef:UniRef50_G2I6H7, UniRef:UniRef90_A0A318QIF5
contig_1	cds	3321172	3321786	-	EMBJFE_03053		Nuclease-related domain-containing protein	RefSeq:WP_112209767.1, SO:0001217, UniParc:UPI0007DCCA49, UniRef:UniRef100_UPI0007DCCA49, UniRef:UniRef50_A0A0N1N4P7, UniRef:UniRef90_A0A0M0EE61
contig_1	cds	3321897	3324305	-	EMBJFE_03054	dosP	Oxygen sensor protein DosP	RefSeq:WP_242448085.1, SO:0001217, UniParc:UPI0007DE2376, UniRef:UniRef100_UPI0007DE2376, UniRef:UniRef50_A0A0M0EDJ5, UniRef:UniRef90_A0A0M0EDJ5
contig_1	cds	3324364	3325590	+	EMBJFE_03055	istA	IS21 family transposase	GO:0004803, SO:0001217, UniParc:UPI000237F157, UniRef:UniRef100_A0A6S6PX27, UniRef:UniRef50_A0AA37M8I2, UniRef:UniRef90_A0A6S6PX27
contig_1	cds	3325587	3326432	+	EMBJFE_03056	istB	IS21-like element helper ATPase IstB	GO:0005524, RefSeq:WP_007396167.1, SO:0001217, UniParc:UPI000207F854, UniRef:UniRef100_A0A6S6PR21, UniRef:UniRef50_A0A255YYW3, UniRef:UniRef90_A0A177JUJ6
contig_1	cds	3326493	3326807	-	EMBJFE_03057		PAS domain-containing protein	RefSeq:WP_242448083.1, SO:0001217, UniParc:UPI0007DED6BC, UniRef:UniRef100_UPI0007DED6BC, UniRef:UniRef50_UPI0007DED6BC, UniRef:UniRef90_UPI0007DED6BC
contig_1	cds	3326807	3327379	-	EMBJFE_03058		hypothetical protein	
contig_1	cds	3327319	3328149	-	EMBJFE_03059	tnp	IS5 family IS1032 transposase	COG:COG3293, COG:X, GO:0004803, IS:IS1032, RefSeq:WP_039998273.1, SO:0001217, UniParc:UPI00030568FB, UniRef:UniRef100_A0A181C549, UniRef:UniRef50_A0A918PLV0, UniRef:UniRef90_Q44566
contig_1	cds	3328218	3328415	-	EMBJFE_03060		hypothetical protein	RefSeq:WP_039999084.1, SO:0001217, UniParc:UPI000313C3EA, UniRef:UniRef100_UPI000313C3EA, UniRef:UniRef50_UPI000313C3EA, UniRef:UniRef90_UPI000313C3EA
contig_1	cds	3328676	3329236	+	EMBJFE_03061		DNA-invertase hin	RefSeq:WP_039999082.1, SO:0001217, UniParc:UPI000587C94F, UniRef:UniRef100_A0A181CEC1, UniRef:UniRef50_A0A0M0EFK1, UniRef:UniRef90_A0A0M0EFK1
contig_1	cds	3330124	3330363	-	EMBJFE_03062		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI000B56111E
contig_1	cds	3330721	3331158	-	EMBJFE_03063		TIGR01244 family phosphatase	RefSeq:WP_223846558.1, SO:0001217, UniParc:UPI0007DE3101, UniRef:UniRef100_UPI0007DE3101, UniRef:UniRef50_A0A858JPT9, UniRef:UniRef90_A0A858JPT9
contig_1	cds	3331850	3333532	+	EMBJFE_03064	cydD	thiol reductant ABC exporter subunit CydD	GO:0005524, GO:0016020, GO:0033228, GO:0033230, GO:0045454, GO:0050456, GO:0055051, RefSeq:WP_039999080.1, SO:0001217, UniParc:UPI0005869993, UniRef:UniRef100_A0A181CEH7, UniRef:UniRef50_A0A4Y6UB51, UniRef:UniRef90_A0A181CEH7
contig_1	cds	3333529	3335220	+	EMBJFE_03065	cydC	thiol reductant ABC exporter subunit CydC	GO:0005524, GO:0016020, GO:0033228, GO:0033230, GO:0045454, GO:0050456, GO:0055051, RefSeq:WP_039999078.1, SO:0001217, UniParc:UPI0005872D50, UniRef:UniRef100_A0A181C5P3, UniRef:UniRef50_C7JB75, UniRef:UniRef90_A0A181C5P3
contig_1	cds	3335284	3336894	+	EMBJFE_03066	appC	Cytochrome bd-II ubiquinol oxidase subunit	COG:C, COG:COG1271, EC:7.1.1.7, KEGG:K00425, RefSeq:WP_007398763.1, SO:0001217, UniParc:UPI000207FBB6, UniRef:UniRef100_A0A181C5P2, UniRef:UniRef50_A0A1A0D9S3, UniRef:UniRef90_A0A1A0D9S3
contig_1	cds	3336909	3338048	+	EMBJFE_03067	cydB	cytochrome d ubiquinol oxidase subunit II	COG:C, COG:COG1294, EC:7.1.1.-, EC:7.1.1.7, GO:0016682, KEGG:K00426, RefSeq:WP_007398762.1, SO:0001217, UniParc:UPI000207FBB5, UniRef:UniRef100_A0A181C5M4, UniRef:UniRef50_B7J7D0, UniRef:UniRef90_A0A1Y0Y2J1
contig_1	cds	3338062	3338256	+	EMBJFE_03068	ybgT	Cyd operon protein YbgT	RefSeq:WP_099963214.1, SO:0001217, UniParc:UPI0007DD782F, UniRef:UniRef100_A0A181CEE5, UniRef:UniRef50_A0A4Y3TQH4, UniRef:UniRef90_C7JB72
contig_1	cds	3338259	3338357	+	EMBJFE_03069		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1Y0UZS5, UniRef:UniRef90_A0A1Y0UZS5
contig_1	cds	3338712	3339677	+	EMBJFE_03070		Alpha/beta hydrolase	RefSeq:WP_007398759.1, SO:0001217, UniParc:UPI000207FABC, UniRef:UniRef100_A0A181CED4, UniRef:UniRef50_A0A347WDC6, UniRef:UniRef90_A0A181CED4
contig_1	cds	3340086	3340508	-	EMBJFE_03071	ridA	RidA family protein	RefSeq:WP_039999076.1, SO:0001217, UniParc:UPI0002EAA4AC, UniRef:UniRef100_A0A181CED2, UniRef:UniRef50_A0A0Q9IWT9, UniRef:UniRef90_A0A181CED2
contig_1	cds	3340594	3341409	-	EMBJFE_03072		Helix-turn-helix domain-containing protein	RefSeq:WP_007398756.1, SO:0001217, UniParc:UPI000207FAB9, UniRef:UniRef100_A0A181C5N5, UniRef:UniRef50_A0A149QWP2, UniRef:UniRef90_A0A181C5N5
contig_1	cds	3341416	3342672	-	EMBJFE_03073		MFS transporter	RefSeq:WP_007398755.1, SO:0001217, UniParc:UPI000207FAB8, UniRef:UniRef100_A0A181C5Q8, UniRef:UniRef50_A0A1U9KJ33, UniRef:UniRef90_A0A181C5Q8
contig_1	cds	3343181	3345631	+	EMBJFE_03074		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A370FZ63, UniRef:UniRef90_A0A858JLN3
contig_1	cds	3345735	3346448	-	EMBJFE_03075		SDR family NAD(P)-dependent oxidoreductase	RefSeq:WP_007398751.1, SO:0001217, UniParc:UPI000207FAB4, UniRef:UniRef100_A0A181C5N1, UniRef:UniRef50_A0A181C5N1, UniRef:UniRef90_A0A181C5N1
contig_1	cds	3346594	3348153	-	EMBJFE_03076		Hydantoinase B/oxoprolinase family protein	RefSeq:WP_007398750.1, SO:0001217, UniParc:UPI000207FAB3, UniRef:UniRef100_A0A181CEE3, UniRef:UniRef50_S3AYG3, UniRef:UniRef90_A0A181CEE3
contig_1	cds	3348172	3349524	-	EMBJFE_03077		FAD-binding oxidoreductase	RefSeq:WP_223846559.1, SO:0001217, UniParc:UPI0007DCD965, UniRef:UniRef100_A0A858JJQ2, UniRef:UniRef50_A0A356QVS0, UniRef:UniRef90_A0A858JJQ2
contig_1	cds	3349649	3351712	+	EMBJFE_03078		Hydantoinase/oxoprolinase family protein	RefSeq:WP_039999071.1, SO:0001217, UniParc:UPI00030D5FFC, UniRef:UniRef100_A0A181CEF5, UniRef:UniRef50_A0A1U9Z8L6, UniRef:UniRef90_A0A181CEF5
contig_1	cds	3351756	3352889	+	EMBJFE_03079		FAD-binding oxidoreductase	KEGG:K24955, RefSeq:WP_039999070.1, SO:0001217, UniParc:UPI000586D893, UniRef:UniRef100_A0A181C5L9, UniRef:UniRef50_A0A181C5L9, UniRef:UniRef90_A0A181C5L9
contig_1	cds	3352886	3353191	+	EMBJFE_03080		(2Fe-2S)-binding protein	RefSeq:WP_007398745.1, SO:0001217, UniParc:UPI000207FAAE, UniRef:UniRef100_A0A181CEE4, UniRef:UniRef50_A0A181CEE4, UniRef:UniRef90_A0A181CEE4
contig_1	cds	3353188	3354624	+	EMBJFE_03081		FAD-dependent oxidoreductase	RefSeq:WP_007398744.1, SO:0001217, UniParc:UPI000207FAAD, UniRef:UniRef100_A0A181CEE2, UniRef:UniRef50_A0A181CEE2, UniRef:UniRef90_A0A181CEE2
contig_1	cds	3354910	3355911	+	EMBJFE_03082	lysR	LysR family transcriptional regulator	RefSeq:WP_007398743.1, SO:0001217, UniParc:UPI000207FAAC, UniRef:UniRef100_A0A181C5M8, UniRef:UniRef50_A0A1U9KJ43, UniRef:UniRef90_A0A181C5M8
contig_1	cds	3356166	3356297	+	EMBJFE_03083		hypothetical protein	
contig_1	cds	3356521	3358293	-	EMBJFE_03084		Propionyl-CoA synthetase	RefSeq:WP_039999068.1, SO:0001217, UniParc:UPI0002D72EA8, UniRef:UniRef100_A0A181CEJ7, UniRef:UniRef50_A0A0M0EEL9, UniRef:UniRef90_A0A181CEJ7
contig_1	cds	3358308	3359555	-	EMBJFE_03085	czcO	FAD dependent oxidoreductase	COG:COG2072, COG:P, RefSeq:WP_039999066.1, SO:0001217, UniParc:UPI0002FA1CC6, UniRef:UniRef100_A0A181C5L8, UniRef:UniRef50_A0A1Y2MTI9, UniRef:UniRef90_A0A0U5FAQ2
contig_1	cds	3359572	3359859	-	EMBJFE_03086		MSMEG_0570 family protein	RefSeq:WP_039999065.1, SO:0001217, UniParc:UPI000587F7CE, UniRef:UniRef100_A0A181CEF2, UniRef:UniRef50_B4WFY8, UniRef:UniRef90_A0A347WGK1
contig_1	cds	3359847	3361022	-	EMBJFE_03087		MSMEG_0565 family glycosyltransferase	RefSeq:WP_007398736.1, SO:0001217, UniParc:UPI000207FAA5, UniRef:UniRef100_A0A181C5K4, UniRef:UniRef50_A0A0M0EDR8, UniRef:UniRef90_A0A181C5K4
contig_1	cds	3361019	3361990	-	EMBJFE_03088		Sll0787 family AIR synthase-like protein	SO:0001217, UniParc:UPI0005878BC5, UniRef:UniRef100_A0A858JSR7, UniRef:UniRef50_A0A1Y3G642, UniRef:UniRef90_A0A858JSR7
contig_1	cds	3361990	3362553	-	EMBJFE_03089		N-acetyltransferase domain-containing protein	RefSeq:WP_039999063.1, SO:0001217, UniParc:UPI000319F075, UniRef:UniRef100_A0A181CEN5, UniRef:UniRef50_A0A0P1GTD3, UniRef:UniRef90_A0A2S3VY81
contig_1	cds	3362553	3363659	-	EMBJFE_03090		Iron-molybdenum cofactor biosynthesis nitrogenase	COG:COG2516, COG:R, RefSeq:WP_039999061.1, SO:0001217, UniParc:UPI000586F29B, UniRef:UniRef100_A0A181CEF4, UniRef:UniRef50_A0A6V6ZRP6, UniRef:UniRef90_A0A2Z5ZED5
contig_1	cds	3363656	3364630	-	EMBJFE_03091	nit1	Aliphatic nitrilase	COG:COG0388, COG:V, RefSeq:WP_007398732.1, SO:0001217, UniParc:UPI000207FAA1, UniRef:UniRef100_A0A181C5K5, UniRef:UniRef50_B2JQY2, UniRef:UniRef90_A0A0U5EXJ9
contig_1	cds	3364655	3365137	-	EMBJFE_03092		MSMEG_0572/Sll0783 family nitrogen starvation response protein	RefSeq:WP_007398731.1, SO:0001217, UniParc:UPI000207FAA0, UniRef:UniRef100_A0A181C5M0, UniRef:UniRef50_A0A9W6N7F9, UniRef:UniRef90_C7JIM7
contig_1	cds	3365478	3366881	-	EMBJFE_03093	aRO8	2-aminoadipate transaminase	COG:COG1167, COG:KE, RefSeq:WP_039999060.1, SO:0001217, UniParc:UPI000313B581, UniRef:UniRef100_A0A181CED0, UniRef:UniRef50_A0A0M0EDN3, UniRef:UniRef90_A0A0M0EDN3
contig_1	cds	3367140	3368300	-	EMBJFE_03094	tal	transaldolase	EC:2.2.1.2, GO:0004801, GO:0005737, GO:0006098, KEGG:K00616, RefSeq:WP_007398728.1, SO:0001217, UniParc:UPI000207FA9D, UniRef:UniRef100_A0A181CEK8, UniRef:UniRef50_A0A4V3URL3, UniRef:UniRef90_A0A181CEK8
contig_1	cds	3368328	3370430	-	EMBJFE_03095		Transketolase	RefSeq:WP_007398727.1, SO:0001217, UniParc:UPI000207FA9C, UniRef:UniRef100_A0A181C5K9, UniRef:UniRef90_A0A2V4QZU0
contig_1	cds	3370566	3370940	-	EMBJFE_03096		SDR family oxidoreductase	SO:0001217, UniRef:UniRef50_UPI002ED5D5BA
contig_1	cds	3370969	3371799	+	EMBJFE_03097	tnp	IS5 family IS1032 transposase	COG:COG3293, COG:X, GO:0004803, IS:IS1032, RefSeq:WP_039998273.1, SO:0001217, UniParc:UPI00030568FB, UniRef:UniRef100_A0A181C549, UniRef:UniRef50_A0A918PLV0, UniRef:UniRef90_Q44566
contig_1	cds	3371728	3372240	-	EMBJFE_03098		hypothetical protein	PFAM:PF00106.31, PFAM:PF13561.12
contig_1	cds	3372275	3373624	-	EMBJFE_03099		MFS transporter	RefSeq:WP_172459684.1, SO:0001217, UniParc:UPI0002DEF4D8, UniRef:UniRef100_UPI0002DEF4D8, UniRef:UniRef50_A0A0N7YL94, UniRef:UniRef90_A0A858JN51
contig_1	cds	3373772	3375574	-	EMBJFE_03100	dhaL	dihydroxyacetone kinase subunit DhaL	EC:2.7.1.121, GO:0006071, GO:0047324, KEGG:K05878, SO:0001217, UniParc:UPI000207FA98, UniRef:UniRef100_A0A181C5Z3, UniRef:UniRef50_A0A511BLC5, UniRef:UniRef90_A0A2V4QZS2
contig_1	cds	3375879	3376331	+	EMBJFE_03101	rpiB	ribose 5-phosphate isomerase B	EC:5.3.1.6, GO:0004751, GO:0009052, KEGG:K01808, RefSeq:WP_007398722.1, SO:0001217, UniParc:UPI000207F992, UniRef:UniRef100_A0A858JJ69, UniRef:UniRef50_Q92EU5, UniRef:UniRef90_A0A858JJ69
contig_1	cds	3376270	3377388	+	EMBJFE_03102		DNA-binding protein	RefSeq:WP_237701095.1, SO:0001217, UniParc:UPI0007E003F6, UniRef:UniRef100_UPI0007E003F6, UniRef:UniRef50_A0A3M4AX95, UniRef:UniRef90_A0A2V4S1N5
contig_1	cds	3377667	3378596	+	EMBJFE_03103		Drug/metabolite (DMT) transporter integral membrane protein	RefSeq:WP_007398718.1, SO:0001217, UniParc:UPI000207F98E, UniRef:UniRef100_A0A181C618, UniRef:UniRef50_A0A149UPG1, UniRef:UniRef90_A0A4P5NTR8
contig_1	cds	3378635	3379129	-	EMBJFE_03104		(2Fe-2S)-binding protein	SO:0001217, UniRef:UniRef50_UPI00156B7D47
contig_1	cds	3379158	3380474	-	EMBJFE_03105		Purine permease	RefSeq:WP_050800704.1, SO:0001217, UniParc:UPI0006826FED, UniRef:UniRef100_A0A181C5Y4, UniRef:UniRef50_A0A181C5Y4, UniRef:UniRef90_A0A181C5Y4
contig_1	cds	3380653	3381294	+	EMBJFE_03106	marR	MarR family transcriptional regulator	KEGG:K09012, RefSeq:WP_007398715.1, SO:0001217, UniParc:UPI000207F98B, UniRef:UniRef100_A0A181C5Y9, UniRef:UniRef50_A0A181C5Y9, UniRef:UniRef90_A0A181C5Y9
contig_1	cds	3381291	3384437	+	EMBJFE_03107		Molybdopterin-dependent oxidoreductase	RefSeq:WP_007398714.1, SO:0001217, UniParc:UPI000207F98A, UniRef:UniRef100_A0A181C5Y8, UniRef:UniRef50_A0A181C5Y8, UniRef:UniRef90_A0A181C5Y8
contig_1	cds	3384531	3385955	-	EMBJFE_03108		MFS transporter	SO:0001217, UniRef:UniRef50_A0A7V8FGX5, UniRef:UniRef90_A0A858JNN1
contig_1	cds	3385958	3386599	+	EMBJFE_03109		TetR/AcrR family transcriptional regulator	RefSeq:WP_039999057.1, SO:0001217, UniParc:UPI00031F22B0, UniRef:UniRef100_A0A181C5Y0, UniRef:UniRef50_N9S0G1, UniRef:UniRef90_A0A181C5Y0
contig_1	cds	3386759	3387520	+	EMBJFE_03110		SDR family oxidoreductase	RefSeq:WP_007398711.1, SO:0001217, UniParc:UPI000207F987, UniRef:UniRef100_A0A181C602, UniRef:UniRef50_A0A1Y0UZN7, UniRef:UniRef90_A0A181C602
contig_1	cds	3387553	3387990	+	EMBJFE_03111		SRPBCC family protein	SO:0001217, UniRef:UniRef50_C7JBH2, UniRef:UniRef90_A0A858JLR1
contig_1	cds	3388240	3388893	+	EMBJFE_03112		Abasic site processing protein	RefSeq:WP_007398708.1, SO:0001217, UniParc:UPI000207F984, UniRef:UniRef100_A0A181C634, UniRef:UniRef50_A0A1H3P2D9, UniRef:UniRef90_A0A181C634
contig_1	cds	3388922	3389734	-	EMBJFE_03113		Small-conductance mechanosensitive channel	SO:0001217, UniParc:UPI00030E7064, UniRef:UniRef100_A0A181C626, UniRef:UniRef50_A0A0M0ED17, UniRef:UniRef90_A0A2S3W2K6
contig_1	cds	3389950	3390990	-	EMBJFE_03114		ROS/MUCR transcriptional regulator protein	RefSeq:WP_007398705.1, SO:0001217, UniParc:UPI000207F981, UniRef:UniRef100_A0A181C607, UniRef:UniRef50_A0A181C607, UniRef:UniRef90_A0A181C607
contig_1	cds	3391375	3391833	+	EMBJFE_03115		hypothetical protein	RefSeq:WP_039999053.1, SO:0001217, UniParc:UPI0002E95295, UniRef:UniRef100_A0A858JJ31, UniRef:UniRef50_A0A858JJ31, UniRef:UniRef90_A0A858JJ31
contig_1	cds	3391902	3392732	+	EMBJFE_03116	tnp	IS5 family IS1032 transposase	COG:COG3293, COG:X, GO:0004803, IS:IS1032, RefSeq:WP_039998273.1, SO:0001217, UniParc:UPI00030568FB, UniRef:UniRef100_A0A181C549, UniRef:UniRef50_A0A918PLV0, UniRef:UniRef90_Q44566
contig_1	cds	3392789	3394873	+	EMBJFE_03117		AAA family ATPase	RefSeq:WP_007398701.1, SO:0001217, UniParc:UPI000207F97D, UniRef:UniRef100_A0A181CAR5, UniRef:UniRef50_A0A181CAR5, UniRef:UniRef90_A0A181CAR5
contig_1	cds	3394914	3395432	-	EMBJFE_03118		Nuclear transport factor 2 family protein	KEGG:K09958, RefSeq:WP_007398700.1, SO:0001217, UniParc:UPI000207F97C, UniRef:UniRef100_A0A181CAV4, UniRef:UniRef50_G8S011, UniRef:UniRef90_A0A181CAV4
contig_1	cds	3395604	3396599	-	EMBJFE_03119		2-oxoglutarate-dependent ethylene/succinate-forming enzyme	RefSeq:WP_007398698.1, SO:0001217, UniParc:UPI000207F97A, UniRef:UniRef100_A0A181CAT9, UniRef:UniRef50_A0A418SIS7, UniRef:UniRef90_A0A181CAT9
contig_1	cds	3396667	3397449	-	EMBJFE_03120		ABC transporter permease	RefSeq:WP_039999051.1, SO:0001217, UniParc:UPI00058740E0, UniRef:UniRef100_A0A181CAT2, UniRef:UniRef50_M5F6M8, UniRef:UniRef90_A0A181CAT2
contig_1	cds	3397449	3398282	-	EMBJFE_03121		ABC transporter permease	RefSeq:WP_007398696.1, SO:0001217, UniParc:UPI000207F978, UniRef:UniRef100_A0A181CAX5, UniRef:UniRef50_A0A2S0XRX8, UniRef:UniRef90_A0A181CAX5
contig_1	cds	3398279	3399343	-	EMBJFE_03122		ABC transporter ATP-binding protein	RefSeq:WP_007398695.1, SO:0001217, UniParc:UPI000207F977, UniRef:UniRef100_A0A181CAU2, UniRef:UniRef50_M5F4A0, UniRef:UniRef90_A0A181CAU2
contig_1	cds	3399380	3400417	-	EMBJFE_03123		ABC transporter substrate-binding protein	RefSeq:WP_007398694.1, SO:0001217, UniParc:UPI000207F976, UniRef:UniRef100_A0A181CAQ2, UniRef:UniRef50_W6W3J5, UniRef:UniRef90_A0A181CAQ2
contig_1	cds	3400414	3401406	-	EMBJFE_03124		2-oxoglutarate-dependent ethylene/succinate-forming enzyme	RefSeq:WP_039999047.1, SO:0001217, UniParc:UPI0002E4E08D, UniRef:UniRef100_UPI0002E4E08D, UniRef:UniRef50_A0A0U5ESR2, UniRef:UniRef90_A0A858JL83
contig_1	cds	3401495	3402433	+	EMBJFE_03125		Nucleoside hydrolase	SO:0001217, UniParc:UPI0005877B8F, UniRef:UniRef100_A0A181CAQ0, UniRef:UniRef50_A0A0U5ES88, UniRef:UniRef90_A0A181CAQ0
contig_1	cds	3402430	3403395	+	EMBJFE_03126		D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding domain-containing protein	RefSeq:WP_039999122.1, SO:0001217, UniParc:UPI000586E1E8, UniRef:UniRef100_UPI000586E1E8, UniRef:UniRef50_A0A858JNR7, UniRef:UniRef90_A0A858JNR7
contig_1	cds	3403749	3404579	+	EMBJFE_03127		TauD/TfdA family dioxygenase	RefSeq:WP_039999044.1, SO:0001217, UniParc:UPI000587CC36, UniRef:UniRef100_UPI000587CC36, UniRef:UniRef50_A0A252EKD3, UniRef:UniRef90_A0A858JG14
contig_1	cds	3404689	3407106	+	EMBJFE_03128		TonB-dependent receptor	RefSeq:WP_007398688.1, SO:0001217, UniParc:UPI000207F970, UniRef:UniRef100_A0A181CAU5, UniRef:UniRef50_A0A181CAU5, UniRef:UniRef90_A0A181CAU5
contig_1	cds	3407422	3408144	+	EMBJFE_03129		Class II aldolase/adducin family protein	SO:0001217, UniRef:UniRef50_A0A0U5B7Z0, UniRef:UniRef90_A0A858JIS9
contig_1	cds	3408279	3408950	+	EMBJFE_03130	gntR	GntR family transcriptional regulator	RefSeq:WP_050800690.1, SO:0001217, UniParc:UPI0002D28C2F, UniRef:UniRef100_A0A181CAS3, UniRef:UniRef50_A0A181CAS3, UniRef:UniRef90_A0A181CAS3
contig_1	cds	3409075	3409980	-	EMBJFE_03131	lysR	LysR family transcriptional regulator	RefSeq:WP_007398684.1, SO:0001217, UniParc:UPI000207F96C, UniRef:UniRef100_A0A181CAW5, UniRef:UniRef50_A0A181CAW5, UniRef:UniRef90_A0A181CAW5
contig_1	cds	3410154	3411161	+	EMBJFE_03132		ABC transporter substrate-binding protein	RefSeq:WP_172459714.1, SO:0001217, UniParc:UPI0002FF7540, UniRef:UniRef100_A0A858JF52, UniRef:UniRef50_A0A6V8IJ65, UniRef:UniRef90_A0A858JF52
contig_1	cds	3411158	3412522	+	EMBJFE_03133		amidohydrolase family protein	RefSeq:WP_007398681.1, SO:0001217, UniParc:UPI000207F86D, UniRef:UniRef100_A0A181CAP0, UniRef:UniRef50_A0A1A0DE57, UniRef:UniRef90_A0A181CAP0
contig_1	cds	3412544	3413050	-	EMBJFE_03134		DUF2165 domain-containing protein	RefSeq:WP_007398680.1, SO:0001217, UniParc:UPI000207F86C, UniRef:UniRef100_A0A181CAQ9, UniRef:UniRef50_A0A2L0RUZ7, UniRef:UniRef90_A0A181CAQ9
contig_1	cds	3413251	3414315	-	EMBJFE_03135		Nucleoside hydrolase	RefSeq:WP_039999039.1, SO:0001217, UniParc:UPI0002D6B707, UniRef:UniRef100_A0A181CAP1, UniRef:UniRef50_A0A812S030, UniRef:UniRef90_A0A181CAP1
contig_1	cds	3414421	3415500	+	EMBJFE_03136		IS5 family transposase	COG:COG3666, COG:X, GO:0004803, SO:0001217, UniRef:UniRef50_A0A6S6PNW1, UniRef:UniRef90_A0A149U6F9
contig_1	cds	3415769	3417331	-	EMBJFE_03137		adenosine deaminase	RefSeq:WP_007398677.1, SO:0001217, UniParc:UPI000207F869, UniRef:UniRef100_A0A858JS45, UniRef:UniRef50_A0A918XP36, UniRef:UniRef90_A0A858JS45
contig_1	cds	3417451	3419841	-	EMBJFE_03138		TonB-dependent receptor	RefSeq:WP_223846682.1, SO:0001217, UniParc:UPI0007DD20C4, UniRef:UniRef100_A0A858JK81, UniRef:UniRef50_A0A839UUC5, UniRef:UniRef90_A0A858JK81
contig_1	cds	3420325	3421494	-	EMBJFE_03139		Nucleoside hydrolase	SO:0001217, UniRef:UniRef50_T0IVH3, UniRef:UniRef90_A0A318QHP7
contig_1	cds	3421682	3422878	-	EMBJFE_03140		MFS transporter	RefSeq:WP_223846681.1, SO:0001217, UniParc:UPI0007DD9B7E, UniRef:UniRef100_A0A858JG05, UniRef:UniRef50_A0A0D6Q551, UniRef:UniRef90_A0A858JG05
contig_1	cds	3422895	3424202	-	EMBJFE_03141		Lipase	RefSeq:WP_034931354.1, SO:0001217, UniParc:UPI0004D85058, UniRef:UniRef100_A0A181CAR4, UniRef:UniRef50_G2I482, UniRef:UniRef90_A0A181CAR4
contig_1	cds	3424304	3425176	-	EMBJFE_03142		Methylenetetrahydrofolate reductase	RefSeq:WP_051672092.1, SO:0001217, UniParc:UPI00068D53B8, UniRef:UniRef100_A0A181CAV6, UniRef:UniRef50_G2I481, UniRef:UniRef90_A0A181CAV6
contig_1	cds	3425169	3426020	-	EMBJFE_03143	folD	Bifunctional protein FolD	RefSeq:WP_051672090.1, SO:0001217, UniParc:UPI00068934FB, UniRef:UniRef100_A0A181CAS2, UniRef:UniRef50_A0A181CAS2, UniRef:UniRef90_A0A181CAS2
contig_1	cds	3426045	3426626	-	EMBJFE_03144		NAD(P)H-dependent oxidoreductase	RefSeq:WP_007398668.1, SO:0001217, UniParc:UPI000207F860, UniRef:UniRef100_A0A181CAN1, UniRef:UniRef50_A0A1R3U2N6, UniRef:UniRef90_A0A181CAN1
contig_1	cds	3426803	3427522	+	EMBJFE_03145		Helix-turn-helix domain-containing protein	RefSeq:WP_034931349.1, SO:0001217, UniParc:UPI0004D80763, UniRef:UniRef100_A0A181CAP9, UniRef:UniRef50_A0A318QYN5, UniRef:UniRef90_A0A181CAP9
contig_1	cds	3427535	3428452	+	EMBJFE_03146	folD	Bifunctional protein FolD	RefSeq:WP_007398666.1, SO:0001217, UniParc:UPI000207F85E, UniRef:UniRef100_A0A181CAN2, UniRef:UniRef50_A0A318QYL2, UniRef:UniRef90_A0A181CAN2
contig_1	cds	3428585	3430351	-	EMBJFE_03147		Adenine deaminase	EC:3.5.4.2, KEGG:K01486, RefSeq:WP_039999109.1, SO:0001217, UniParc:UPI0002F21E94, UniRef:UniRef100_A0A181CAS5, UniRef:UniRef50_A0A1W6PW47, UniRef:UniRef90_G2I478
contig_1	cds	3430405	3431748	-	EMBJFE_03148		Xanthine/uracil transporter	RefSeq:WP_007398664.1, SO:0001217, UniParc:UPI000207F85C, UniRef:UniRef100_A0A181CAN5, UniRef:UniRef50_A0A511B351, UniRef:UniRef90_G2I477
contig_1	cds	3431853	3432638	-	EMBJFE_03149	gntR	GntR family transcriptional regulator	RefSeq:WP_034931391.1, SO:0001217, UniParc:UPI0004DA259D, UniRef:UniRef100_A0A181CAS4, UniRef:UniRef50_G2I476, UniRef:UniRef90_A0A181CAS4
