#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3549905	3550258	+	CENAFE_17070	arsR	transcriptional regulator	COG:COG0640, COG:K, RefSeq:WP_034927484.1, SO:0001217, UniParc:UPI0004DA14B1, UniRef:UniRef100_A0A318PFL2, UniRef:UniRef50_Q92R42, UniRef:UniRef90_A0A1Y0V812
contig_1	cds	3550255	3550677	+	CENAFE_17075	arsC	arsenate reductase (glutaredoxin)	COG:COG1393, COG:P, RefSeq:WP_034927487.1, SO:0001217, UniParc:UPI0004DA6C37, UniRef:UniRef100_A0A318PI30, UniRef:UniRef50_P52147, UniRef:UniRef90_A0A857FLF1
contig_1	cds	3550677	3551972	+	CENAFE_17080	arsB	Na+/H+ antiporter NhaD or related arsenite permease	COG:COG1055, COG:P, KEGG:K03893, SO:0001217, UniParc:UPI0004D81A14, UniRef:UniRef100_A0A318PL87, UniRef:UniRef50_A7LIK8, UniRef:UniRef90_A0A1D8UXY1
contig_1	cds	3551998	3552696	+	CENAFE_17085	arsH	arsenical resistance protein ArsH	COG:C, COG:COG0431, KEGG:K11811, RefSeq:WP_034927494.1, SO:0001217, UniParc:UPI0004D9B255, UniRef:UniRef100_A0A070A6R7, UniRef:UniRef50_P74312, UniRef:UniRef90_A0A0U5F5C8
contig_1	cds	3552705	3553784	+	CENAFE_17090		ArsO family NAD(P)H-dependent flavin-containing monooxygenase	RefSeq:WP_034927498.1, SO:0001217, UniParc:UPI0004D54FB1, UniRef:UniRef100_A0A070A8L3, UniRef:UniRef50_A0A448CEM8, UniRef:UniRef90_A0A2S3VZD5
contig_1	cds	3554522	3555172	+	CENAFE_17095	czcD	cobalt transporter	COG:COG1230, COG:P, RefSeq:WP_010516881.1, SO:0001217, UniParc:UPI0001B5C131, UniRef:UniRef100_A0A149RYR7, UniRef:UniRef50_A0A847J9R2, UniRef:UniRef90_A0A7U7KNE9
contig_1	cds	3555846	3556607	+	CENAFE_17100	tolC	RND-type multidrug efflux pump, outer membrane protein	COG:COG1538, COG:M, SO:0001217, UniParc:UPI0007DD0770, UniRef:UniRef100_A0A401WNR1, UniRef:UniRef50_A0A1Y0Y1K0, UniRef:UniRef90_A0A1Y0Y1K0
contig_1	cds	3556885	3557496	+	CENAFE_17105		IS5 family transposase	SO:0001217, UniParc:UPI00031E3B5F, UniRef:UniRef100_A0A149RVJ3, UniRef:UniRef50_A0A095B2F7, UniRef:UniRef90_A0A0S3JPA9
contig_1	cds	3557575	3558483	+	CENAFE_17110	acrA	multidrug transporter	COG:COG0845, COG:MV, RefSeq:WP_232272631.1, SO:0001217, UniParc:UPI0007DDEB7A, UniRef:UniRef100_A0A181CET5, UniRef:UniRef50_A0A7U7KNG1, UniRef:UniRef90_A0A7U7KNG1
contig_1	cds	3559056	3559463	-	CENAFE_17115		hypothetical protein	SO:0001217, UniParc:UPI0007DE0B3A, UniRef:UniRef100_A0A181CER1, UniRef:UniRef50_A0A070ACX7, UniRef:UniRef90_A0A070ACX7
contig_1	cds	3560079	3560204	-	CENAFE_17120		hypothetical protein	SO:0001217, UniParc:UPI000410B339, UniRef:UniRef100_A0A181CEU3, UniRef:UniRef50_A0A0M0EBR7, UniRef:UniRef90_A0A0M0EBR7
contig_1	cds	3560247	3560600	-	CENAFE_17125		hypothetical protein	SO:0001217, UniParc:UPI0004D40796, UniRef:UniRef100_A0A070A6S7, UniRef:UniRef50_A0A070A6S7, UniRef:UniRef90_A0A070A6S7
contig_1	cds	3561044	3561841	-	CENAFE_17130		hypothetical protein	SO:0001217, UniParc:UPI0007DDDA2C, UniRef:UniRef100_A0A149RYQ7, UniRef:UniRef50_A0A149RYQ7, UniRef:UniRef90_A0A149RYQ7
contig_1	cds	3562073	3564259	-	CENAFE_17135	recD	ATP-dependent RecD-like DNA helicase	COG:COG0507, COG:L, EC:3.1.11.5, KEGG:K03581, RefSeq:WP_110581322.1, SO:0001217, UniParc:UPI000D8B3FC7, UniRef:UniRef100_A0A858JDN0, UniRef:UniRef50_A0A4U8Z7V3, UniRef:UniRef90_C7JIN6
contig_1	cds	3564501	3564689	+	CENAFE_17140		hypothetical protein	RefSeq:WP_070325067.1, SO:0001217, UniParc:UPI0005922E85, UniRef:UniRef100_A0A0N1F9G2, UniRef:UniRef50_W5YBS7, UniRef:UniRef90_A0A023D5J7
contig_1	cds	3564703	3565593	+	CENAFE_17145		Recombinase domain-containing protein	KEGG:K06400, SO:0001217, UniParc:UPI0007DDD935, UniRef:UniRef100_A0A181CEQ9, UniRef:UniRef50_A0A401X308, UniRef:UniRef90_A0A181CEQ9
contig_1	cds	3565641	3566714	+	CENAFE_17150		IS110 family transposase	COG:COG3547, COG:X, SO:0001217, UniParc:UPI0006C29CAD, UniRef:UniRef100_A0A0M0EGJ8, UniRef:UniRef50_A0A809Y1N9, UniRef:UniRef90_A0A094YQK1
contig_1	cds	3567027	3568913	-	CENAFE_17155		ISL3 family transposase	KEGG:K07485, SO:0001217, UniRef:UniRef50_W5YE25, UniRef:UniRef90_Q5FRP1
contig_1	cds	3569010	3570083	-	CENAFE_17160		IS110 family transposase	COG:COG3547, COG:X, SO:0001217, UniParc:UPI0006C29CAD, UniRef:UniRef100_A0A0M0EGJ8, UniRef:UniRef50_A0A809Y1N9, UniRef:UniRef90_A0A094YQK1
contig_1	cds	3570157	3570402	+	CENAFE_17165		aromatic ring-cleaving dioxygenase	SO:0001217, UniParc:UPI0007E0EDD7, UniRef:UniRef100_A0A0M0EFH0, UniRef:UniRef50_A0A090EH09, UniRef:UniRef90_D5QDU6
contig_1	cds	3570507	3571139	+	CENAFE_17170		hypothetical protein	RefSeq:WP_019086936.1, SO:0001217, UniParc:UPI000364424F, UniRef:UniRef100_A0A070A2T5, UniRef:UniRef50_A0A7W4JCP8, UniRef:UniRef90_D5QDU5
contig_1	cds	3571144	3571734	+	CENAFE_17175		RES domain-containing protein	RefSeq:WP_019086935.1, SO:0001217, UniParc:UPI0002E57A6F, UniRef:UniRef100_A0A070A9H3, UniRef:UniRef50_D5QDU4, UniRef:UniRef90_D5QDU4
contig_1	cds	3571746	3573500	-	CENAFE_17180	virD2	Type VI secretion protein	COG:COG3843, COG:U, RefSeq:WP_034930448.1, SO:0001217, UniParc:UPI0004D55021, UniRef:UniRef100_A0A070A3B9, UniRef:UniRef50_D4Z2K5, UniRef:UniRef90_B5ZG07
contig_11	cds	279	836	-	CENAFE_17185		Transposase	SO:0001217, UniRef:UniRef50_A0A7W5XJC6
contig_11	cds	942	2141	-	CENAFE_17190		DUF3991 domain-containing protein	RefSeq:WP_112210221.1, SO:0001217, UniParc:UPI0007DDDFD9, UniRef:UniRef100_A0A181CEF9, UniRef:UniRef50_A0A318PME7, UniRef:UniRef90_G2I7U1
contig_11	cds	2486	2602	-	CENAFE_17195		hypothetical protein	SO:0001217, UniParc:UPI0007DD984A, UniRef:UniRef100_A0A181CEI5, UniRef:UniRef50_W5YEZ2, UniRef:UniRef90_A0A0M0ECK9
contig_11	cds	2722	3192	-	CENAFE_17200	ssb	single-stranded DNA-binding protein	COG:COG0629, COG:L, RefSeq:WP_112210219.1, SO:0001217, UniParc:UPI0007DD145F, UniRef:UniRef100_A0A181CEH6, UniRef:UniRef50_A0A371YY06, UniRef:UniRef90_A0A371YY06
contig_20	cds	8	2632	+	CENAFE_17205		AAA-like domain protein	EC:7.2.4.8, KEGG:K12206, RefSeq:WP_240919174.1, SO:0001217, UniParc:UPI001F0E6827, UniRef:UniRef100_UPI001F0E6827, UniRef:UniRef50_G2I7Z3, UniRef:UniRef90_A0A181CEM0
contig_20	cds	2800	4023	-	CENAFE_17210	hipA	Type II toxin-antitoxin system HipA family toxin	COG:COG3550, COG:T, RefSeq:WP_007396190.1, SO:0001217, UniParc:UPI0002080022, UniRef:UniRef100_A0A181CEM7, UniRef:UniRef50_A0A1G7T7I4, UniRef:UniRef90_G2I7Z2
contig_20	cds	4023	4325	-	CENAFE_17215		HTH cro/C1-type domain-containing protein	SO:0001217, UniParc:UPI0003160E53, UniRef:UniRef100_A0A7H4IR05, UniRef:UniRef50_A0A070AD87, UniRef:UniRef90_A0A070AD87
contig_20	cds	4832	5515	+	CENAFE_17220		hypothetical protein	RefSeq:WP_007396187.1, SO:0001217, UniParc:UPI000208001F, UniRef:UniRef100_A0A3T0KJX0, UniRef:UniRef50_A0A160TIM6, UniRef:UniRef90_A0A3T0KJX0
contig_20	cds	5508	6293	+	CENAFE_17225		RES domain protein	RefSeq:WP_223846567.1, SO:0001217, UniParc:UPI0007DCF43F, UniRef:UniRef100_A0A181CEK7, UniRef:UniRef50_A0A031JD99, UniRef:UniRef90_A0A181CEK7
contig_20	cds	6296	6952	-	CENAFE_17230		DUF433 domain-containing protein	RefSeq:WP_039998255.1, SO:0001217, UniParc:UPI0005873B9C, UniRef:UniRef100_A0A3T0KK32, UniRef:UniRef50_A0A070A8E7, UniRef:UniRef90_A0A070A8E7
contig_20	cds	7173	7631	+	CENAFE_17235		secretion protein	KEGG:K12205, RefSeq:WP_157998275.1, SO:0001217, UniParc:UPI0002F64CA5, UniRef:UniRef100_A0A181CEL7, UniRef:UniRef50_G2I7Y4, UniRef:UniRef90_G2I7Y4
contig_20	cds	7624	8664	+	CENAFE_17240		Conjugal transfer protein DotC/TraI	RefSeq:WP_112210245.1, SO:0001217, UniParc:UPI0007DCE631, UniRef:UniRef100_A0A181CER8, UniRef:UniRef50_W5YE96, UniRef:UniRef90_W5YE96
contig_20	cds	8661	9824	+	CENAFE_17245	pilT	secretion protein	COG:COG2805, COG:NW, EC:7.2.4.8, KEGG:K12203, RefSeq:WP_007396180.1, SO:0001217, UniParc:UPI0002080018, UniRef:UniRef100_A0A181CEI6, UniRef:UniRef50_C7JIY6, UniRef:UniRef90_A0A181CEI6
contig_20	cds	9824	10072	+	CENAFE_17250	icmT	IcmT/TraK family protein	KEGG:K12222, RefSeq:WP_010511855.1, SO:0001217, UniParc:UPI000237E0FF, UniRef:UniRef100_A0A0D6Q3X6, UniRef:UniRef50_G2I7Y1, UniRef:UniRef90_G2I7Y1
contig_20	cds	10069	10491	+	CENAFE_17255		hypothetical protein	RefSeq:WP_039998253.1, SO:0001217, UniParc:UPI00031018EC, UniRef:UniRef100_A0A181CEL0, UniRef:UniRef50_W5YF16, UniRef:UniRef90_W5YF16
contig_20	cds	10488	10997	+	CENAFE_17260		conjugal transfer protein TrbN	RefSeq:WP_007396178.1, SO:0001217, UniParc:UPI0002080016, UniRef:UniRef100_A0A181CEL5, UniRef:UniRef50_A0A1Y0V6W5, UniRef:UniRef90_A0A2S3W1Q9
contig_20	cds	10994	12139	+	CENAFE_17265		hypothetical protein	KEGG:K12218, RefSeq:WP_112210244.1, SO:0001217, UniParc:UPI0007DDEBDC, UniRef:UniRef100_A0A181CEU4, UniRef:UniRef50_G2I7X8, UniRef:UniRef90_G2I7X8
contig_20	cds	12150	12755	+	CENAFE_17270		hypothetical protein	RefSeq:WP_112210243.1, SO:0001217, UniParc:UPI0007DCEB87, UniRef:UniRef100_A0A181CEM4, UniRef:UniRef50_G2I7X7, UniRef:UniRef90_G2I7X7
contig_20	cds	12759	15101	+	CENAFE_17275	virD4	conjugal transfer protein TraG	COG:COG3505, COG:U, RefSeq:WP_112210241.1, SO:0001217, UniParc:UPI0007DE260D, UniRef:UniRef100_A0A181CEJ5, UniRef:UniRef50_C7JIY1, UniRef:UniRef90_G2I7X6
contig_20	cds	15098	16402	+	CENAFE_17280		DUF1173 domain-containing protein	RefSeq:WP_112210239.1, SO:0001217, UniParc:UPI0007DDAE61, UniRef:UniRef100_A0A181CEL1, UniRef:UniRef50_G2I7X5, UniRef:UniRef90_G2I7X5
contig_20	cds	16418	16648	-	CENAFE_17285		hypothetical protein	SO:0001217, UniParc:UPI0003EA4CEE, UniRef:UniRef100_A0A0D6Q543, UniRef:UniRef50_A0A347WGT8, UniRef:UniRef90_A0A0D6Q543
contig_20	cds	16942	17262	-	CENAFE_17290		hypothetical protein	SO:0001217, UniParc:UPI0003EA3B6B, UniRef:UniRef100_W5YE85, UniRef:UniRef50_W5YE85, UniRef:UniRef90_W5YE85
contig_8	cds	68	367	+	CENAFE_17295		VapC toxin protein	SO:0001217, UniRef:UniRef50_A0A5K1I1D3, UniRef:UniRef90_A0A094YHT8
contig_8	cds	725	2095	+	CENAFE_17300		hypothetical protein	RefSeq:WP_007400719.1, SO:0001217, UniParc:UPI000207FC4A, UniRef:UniRef100_A0A181C7K4, UniRef:UniRef50_A0A1U9KRR9, UniRef:UniRef90_G2I8G3
contig_8	cds	2237	2482	+	CENAFE_17305		post-segregation antitoxin CcdA	COG:COG5302, COG:X, RefSeq:WP_007400720.1, SO:0001217, UniParc:UPI000207FC4B, UniRef:UniRef100_A0A0D6Q3U1, UniRef:UniRef50_W5YEI8, UniRef:UniRef90_C7JJ40
contig_8	cds	2483	2788	+	CENAFE_17310		plasmid maintenance protein CcdB	RefSeq:WP_007400721.1, SO:0001217, UniParc:UPI000207FC4C, UniRef:UniRef100_A0A181C7L9, UniRef:UniRef50_D4YZH8, UniRef:UniRef90_A0A0M0EDD0
contig_8	cds	2944	3402	+	CENAFE_17315		Phage integrase family protein	SO:0001217, UniParc:UPI0007DDD4AC, UniRef:UniRef100_A0A181C7K0, UniRef:UniRef50_A0A6S6PM62, UniRef:UniRef90_A0A0M0EDZ5
contig_8	cds	3649	3921	+	CENAFE_17320	phd	Antitoxin component of toxin-antitoxin stability system, DNA-binding transcriptional repressor	COG:COG4118, COG:V, RefSeq:WP_223846591.1, SO:0001217, UniParc:UPI0002D5F0F5, UniRef:UniRef100_W5YMB5, UniRef:UniRef50_A0A0D6QDZ1, UniRef:UniRef90_A0A149RYT6
contig_8	cds	3918	4301	+	CENAFE_17325		PIN domain nuclease	COG:COG3744, COG:V, RefSeq:WP_040000190.1, SO:0001217, UniParc:UPI000312E54B, UniRef:UniRef100_A0A181C7H8, UniRef:UniRef50_W5YEL2, UniRef:UniRef90_W5YEL2
contig_8	cds	4475	4702	+	CENAFE_17330		AbrB/MazE/SpoVT family DNA-binding domain-containing protein	RefSeq:WP_007396477.1, SO:0001217, UniParc:UPI000207FC52, UniRef:UniRef100_W5YEV9, UniRef:UniRef50_A0A0S6TG08, UniRef:UniRef90_A0A1Y0UWP0
contig_8	cds	4699	5091	+	CENAFE_17335	doc	type II toxin-antitoxin system death-on-curing family toxin	COG:COG3654, COG:X, KEGG:K07341, RefSeq:WP_007400727.1, SO:0001217, UniParc:UPI000207FC53, UniRef:UniRef100_A0A318PGV0, UniRef:UniRef50_W5YF76, UniRef:UniRef90_W5YF76
contig_8	cds	5278	6204	-	CENAFE_17340	panE	2-dehydropantoate 2-reductase	COG:COG1893, COG:H, RefSeq:WP_007400729.1, SO:0001217, UniParc:UPI000207FC55, UniRef:UniRef100_W5YFD2, UniRef:UniRef50_A9HCI9, UniRef:UniRef90_A0A347WGI8
contig_8	cds	6291	7736	-	CENAFE_17345	xerD	integrase	COG:COG4974, COG:L, RefSeq:WP_007400730.1, SO:0001217, UniParc:UPI000207FC56, UniRef:UniRef100_A0A181CEV0, UniRef:UniRef50_A0A181CEV0, UniRef:UniRef90_A0A181CEV0
contig_8	cds	8000	8140	-	CENAFE_17350		hypothetical protein	SO:0001217, UniParc:UPI000207FC57, UniRef:UniRef100_A0A0N1F7K4, UniRef:UniRef50_A0A0N1F7K4, UniRef:UniRef90_A0A0N1F7K4
contig_8	cds	8115	9215	-	CENAFE_17355		DUF4172 domain-containing protein	COG:COG3177, COG:K, RefSeq:WP_007400732.1, SO:0001217, UniParc:UPI000207FD87, UniRef:UniRef100_A0A181CEW4, UniRef:UniRef50_A0A6C2U8N3, UniRef:UniRef90_W5YEJ5
contig_8	cds	9427	10176	+	CENAFE_17360		IS110 family transposase	SO:0001217, UniRef:UniRef50_A0A0M0ED38, UniRef:UniRef90_A0A0M0ED38
contig_8	cds	10976	11251	+	CENAFE_17365	stbD	prevent-host-death protein	COG:COG2161, COG:V, RefSeq:WP_061276673.1, SO:0001217, UniParc:UPI000773FD18, UniRef:UniRef100_A0A318PEN1, UniRef:UniRef50_A0A7H1NUG1, UniRef:UniRef90_W5YEV0
contig_8	cds	11302	11511	-	CENAFE_17370		hypothetical protein	SO:0001217, UniParc:UPI0002080158, UniRef:UniRef100_A0A181C687, UniRef:UniRef50_A0A070A9V4, UniRef:UniRef90_A0A070A9V4
contig_8	cds	11530	11757	+	CENAFE_17375		DUF6118 domain-containing protein	RefSeq:WP_051459979.1, SO:0001217, UniParc:UPI0003EA4CBF, UniRef:UniRef100_W5YFC2, UniRef:UniRef50_C7JJA2, UniRef:UniRef90_W5YFC2
contig_8	cds	12715	14052	+	CENAFE_17380		Transposase	RefSeq:WP_172459691.1, SO:0001217, UniParc:UPI0007DD6F35, UniRef:UniRef100_A0A181CES6, UniRef:UniRef50_A0A0M0EBW6, UniRef:UniRef90_A0A070A6S6
contig_8	cds	14042	14815	+	CENAFE_17385		Segregation/condensation protein A	RefSeq:WP_034931780.1, SO:0001217, UniParc:UPI000303768A, UniRef:UniRef100_A0A070A511, UniRef:UniRef50_A0A7W4NQN2, UniRef:UniRef90_A0A0M0EBY3
contig_8	cds	15104	15718	-	CENAFE_17390		RES domain-containing protein	RefSeq:WP_039998314.1, SO:0001217, UniParc:UPI0005873487, UniRef:UniRef100_A0A181C679, UniRef:UniRef50_B4RAC6, UniRef:UniRef90_A0A070A5K8
contig_8	cds	15719	16441	-	CENAFE_17395		hypothetical protein	RefSeq:WP_235721341.1, SO:0001217, UniParc:UPI0007DD7D8C, UniRef:UniRef100_A0A181CF07, UniRef:UniRef90_A0A6P4J8P0
contig_8	cds	16551	21434	-	CENAFE_17400		Site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_C7JCH1, UniRef:UniRef90_A0A858JI68
contig_8	cds	21491	22522	+	CENAFE_17405		IS110 family transposase	COG:COG3547, COG:X, RefSeq:WP_039998313.1, SO:0001217, UniParc:UPI0005869866, UniRef:UniRef100_A0A181C582, UniRef:UniRef50_A0A401X9K7, UniRef:UniRef90_W5YLJ3
contig_8	cds	22609	23289	-	CENAFE_17410		Restriction endonuclease	RefSeq:WP_007396362.1, SO:0001217, UniParc:UPI0002080371, UniRef:UniRef100_A0A181CER2, UniRef:UniRef50_A0A181CER2, UniRef:UniRef90_A0A181CER2
contig_8	cds	23436	23609	+	CENAFE_17415		DUF4096 domain-containing protein	RefSeq:WP_007396361.1, SO:0001217, UniParc:UPI0002080370, UniRef:UniRef100_A0A181CER0, UniRef:UniRef50_A0A181CER0, UniRef:UniRef90_A0A181CER0
contig_8	cds	23673	24323	-	CENAFE_17420	sRAP	DUF159 domain-containing protein	COG:COG2135, COG:L, RefSeq:WP_034931775.1, SO:0001217, UniParc:UPI0002DB70ED, UniRef:UniRef100_A0A070A532, UniRef:UniRef50_I4YS96, UniRef:UniRef90_W5YFB3
contig_8	cds	24588	25364	+	CENAFE_17425		damage-inducible protein	COG:COG4544, COG:S, KEGG:K14160, RefSeq:WP_007396358.1, SO:0001217, UniParc:UPI000208036D, UniRef:UniRef100_A0A181CEZ4, UniRef:UniRef50_A0A159Z794, UniRef:UniRef90_A0A181CEZ4
contig_8	cds	25408	26802	+	CENAFE_17430	dinP	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair	COG:COG0389, COG:L, RefSeq:WP_007396357.1, SO:0001217, UniParc:UPI000208036C, UniRef:UniRef100_UPI000208036C, UniRef:UniRef50_A0A021X767, UniRef:UniRef90_A0A0M0EC11
contig_8	cds	26799	29966	+	CENAFE_17435	dnaE,dnaE2	error-prone DNA polymerase	COG:COG0587, COG:L, RefSeq:WP_039998312.1, SO:0001217, UniParc:UPI00031D620E, UniRef:UniRef100_A0A181CEQ4, UniRef:UniRef50_Q8UAY9, UniRef:UniRef90_A0A181CEV2
contig_8	cds	30354	31184	-	CENAFE_17440		IS5-like element IS1032 family transposase	COG:COG3293, COG:X, RefSeq:WP_039998273.1, SO:0001217, UniParc:UPI00030568FB, UniRef:UniRef100_A0A2D3HGD9, UniRef:UniRef50_A0A173L1H7, UniRef:UniRef90_Q44566
contig_8	cds	31337	31714	+	CENAFE_17445		DUF4096 domain-containing protein	SO:0001217, UniParc:UPI000319661D, UniRef:UniRef100_A0A070AA43, UniRef:UniRef50_A0A070AA43, UniRef:UniRef90_A0A070AA43
contig_8	cds	31711	32061	+	CENAFE_17450		DDE-Tnp-1 domain-containing protein	SO:0001217, UniParc:UPI0002080369, UniRef:UniRef100_A0A181CCU7, UniRef:UniRef50_A0A181CCU7, UniRef:UniRef90_A0A181CCU7
contig_8	cds	32601	32990	-	CENAFE_17455		Putative uroporphyrin-III c-methyltransferase	RefSeq:WP_050800490.1, SO:0001217, UniParc:UPI000308C71D, UniRef:UniRef100_A0A181CD18, UniRef:UniRef50_A0A094YX79, UniRef:UniRef90_A0A094YX79
contig_8	cds	33286	34518	-	CENAFE_17460	hmpA	NO-inducible flavohemoprotein	EC:1.14.12.17, KEGG:K05916, RefSeq:WP_007396350.1, SO:0001217, UniParc:UPI0002080365, UniRef:UniRef100_A0A070AAT3, UniRef:UniRef50_A0A0K1EDM3, UniRef:UniRef90_A0A0C9LMU0
contig_8	cds	34603	35226	+	CENAFE_17465		transcriptional regulator	RefSeq:WP_007396348.1, SO:0001217, UniParc:UPI0002080363, UniRef:UniRef100_A0A070AA63, UniRef:UniRef50_C7JDQ9, UniRef:UniRef90_A0A0U5ETM9
contig_8	cds	35261	36088	-	CENAFE_17470		IS3 family transposase	SO:0001217, UniParc:UPI0003EA3B95, UniRef:UniRef100_W5YEI4, UniRef:UniRef50_A0A4P7XIC7, UniRef:UniRef90_W5YEI4
contig_8	cds	36085	36348	-	CENAFE_17475	tra5	IS3 family transposase	COG:COG2801, COG:X, SO:0001217, UniParc:UPI0002D6BD7B, UniRef:UniRef100_W5YEA5, UniRef:UniRef50_Q8CM39, UniRef:UniRef90_A0A2D3HCJ5
contig_8	cds	36464	36790	+	CENAFE_17480		Fe(2+)/Mn(2+) transporter pcl1	SO:0001217, UniParc:UPI0002080360, UniRef:UniRef100_A0A181CD48, UniRef:UniRef50_A0A1Y0V8L5, UniRef:UniRef90_A0A1Y0V8L5
contig_8	cds	36868	37221	+	CENAFE_17485	arsR	transcriptional regulator	COG:COG0640, COG:K, RefSeq:WP_007396344.1, SO:0001217, UniParc:UPI000208035F, UniRef:UniRef100_A0A181CCX5, UniRef:UniRef50_Q92R42, UniRef:UniRef90_A0A1Y0V812
contig_8	cds	37218	37640	+	CENAFE_17490	arsC	arsenate reductase (glutaredoxin)	COG:COG1393, COG:P, RefSeq:WP_007396343.1, SO:0001217, UniParc:UPI000208035E, UniRef:UniRef100_A0A181CCX4, UniRef:UniRef50_P52147, UniRef:UniRef90_A0A181CCX4
contig_8	cds	37640	38935	+	CENAFE_17495	arsC	arsenate reductase (glutaredoxin)	COG:COG1055, COG:P, KEGG:K03893, SO:0001217, UniParc:UPI000208035D, UniRef:UniRef100_A0A401WP98, UniRef:UniRef50_A7LIK8, UniRef:UniRef90_A0A0U5EZB0
contig_8	cds	38935	39657	+	CENAFE_17500	arsH	arsenical resistance protein ArsH	COG:C, COG:COG0431, KEGG:K11811, SO:0001217, UniParc:UPI0007DD6796, UniRef:UniRef100_A0A181CCV7, UniRef:UniRef50_P74312, UniRef:UniRef90_A0A0U5F5C8
contig_8	cds	39666	40721	+	CENAFE_17505	czcO	ArsO family NAD(P)H-dependent flavin-containing monooxygenase	COG:COG2072, COG:P, RefSeq:WP_019092272.1, SO:0001217, UniParc:UPI000375638F, UniRef:UniRef100_A0A181CD28, UniRef:UniRef50_A0A1Q9R1Z5, UniRef:UniRef90_A0A181CD28
contig_8	cds	40855	41217	-	CENAFE_17510	hxlR	transcriptional regulator	COG:COG1733, COG:K, RefSeq:WP_010510588.1, SO:0001217, UniParc:UPI000237DF1A, UniRef:UniRef100_A0A1D8QX40, UniRef:UniRef50_V5VGP8, UniRef:UniRef90_A0A0M0EDN2
contig_8	cds	41333	42457	+	CENAFE_17515	fadH	alkene reductase	COG:C, COG:COG1902, RefSeq:WP_026019858.1, SO:0001217, UniParc:UPI00047526D8, UniRef:UniRef100_A0A070A3X4, UniRef:UniRef50_T1NE87, UniRef:UniRef90_A0A0M0EDF9
contig_8	cds	42474	43844	+	CENAFE_17520	adhE	succinate-semialdehyde dehydrogenase	COG:COG1012, COG:I, RefSeq:WP_019092270.1, SO:0001217, UniParc:UPI0002EAC7E3, UniRef:UniRef100_A0A070A287, UniRef:UniRef50_A0A1A0D9D4, UniRef:UniRef90_A0A1Y0V246
contig_8	cds	45400	45579	+	CENAFE_17525		hypothetical protein	SO:0001217, UniParc:UPI0007DCC243, UniRef:UniRef100_A0A181C505, UniRef:UniRef50_A0A181C505, UniRef:UniRef90_A0A181C505
contig_8	cds	45645	46481	+	CENAFE_17530		IS5-like element IS1031A family transposase	COG:COG3293, COG:X, RefSeq:WP_038507806.1, SO:0001217, UniParc:UPI0002E0FC2F, UniRef:UniRef100_W5Y9L3, UniRef:UniRef50_A0A173L1H7, UniRef:UniRef90_W5Y9L3
contig_8	cds	46966	48267	+	CENAFE_17535	tnp-IS1380	IS1380 family transposase	SO:0001217, UniRef:UniRef50_A0A1Y0V7R7, UniRef:UniRef90_A0A1Y0V7R7
contig_8	cds	48529	49455	+	CENAFE_17540		IS110 family transposase	COG:COG3547, COG:X, SO:0001217, UniParc:UPI0003EA39D1, UniRef:UniRef100_A0A0C1V6B8, UniRef:UniRef50_V4JI61, UniRef:UniRef90_W5YDV1
contig_8	cds	49887	50201	+	CENAFE_17545	tra5	IS3 family transposase	COG:COG2801, COG:X, RefSeq:WP_012813092.1, SO:0001217, UniParc:UPI0001B5BDAB, UniRef:UniRef100_A0A857FTE8, UniRef:UniRef50_Q8CM39, UniRef:UniRef90_A0A2D3HCJ5
contig_8	cds	50243	51958	+	CENAFE_17550		Respiratory nitrate reductase 1 alpha chain	EC:1.7.5.1, EC:1.7.99.-, KEGG:K00370, SO:0001217, UniParc:UPI0007DD2378, UniRef:UniRef100_A0A181C7D2, UniRef:UniRef50_I3U707, UniRef:UniRef90_A0A181C7D2
contig_8	cds	52016	52393	-	CENAFE_17555		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6N3T5X2, UniRef:UniRef90_A0A6N3T5X2
contig_24	cds	36	275	-	CENAFE_17560	wGR	(pseudo) WGR domain, putative DNA-binding domain in MolR	COG:COG3831, COG:K, SO:0001217, UniRef:UniRef50_A3W687, UniRef:UniRef90_A0A0D6Q2H0
contig_24	cds	1138	1404	+	CENAFE_17565		hypothetical protein	
contig_24	cds	1343	1852	+	CENAFE_17570		(pseudo) Fic family protein	SO:0001217, UniRef:UniRef50_UPI001F3214BA, UniRef:UniRef90_UPI001F3214BA
contig_24	cds	2553	3314	+	CENAFE_17575		hypothetical protein	
contig_24	cds	3430	3747	+	CENAFE_17580		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI000D7D0AD9, UniRef:UniRef90_UPI000D7D0AD9
contig_24	cds	4091	4375	+	CENAFE_17585		Resolvase/invertase-type recombinase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A811AP09
contig_24	cds	4682	5653	+	CENAFE_17590		Transposase	SO:0001217, UniRef:UniRef50_A0A0N0MGV3, UniRef:UniRef90_A0A0N0MGV3
contig_24	cds	5800	7056	-	CENAFE_17595		(pseudo) ISL3 family transposase	COG:COG3464, COG:X, KEGG:K07485, SO:0001217, UniRef:UniRef50_W5YE25, UniRef:UniRef90_W5YE25
